"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,107.97255775533,14.1223988435773,1,-3.38494381760581,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,171.082444541633,32.8166426416965,135,-1.13126452169311,0.135,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,117.564247388601,17.1764564108675,28,-1.90560146733215,0.028,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,150.110194164105,25.2457170548762,15,-2.0808452959241,0.015,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,112.649760938633,16.0109349015429,6,-2.56106535569523,0.006,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,75.9386139741304,7.50814502736447,1,-4.28715494730252,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,90.8259967484904,10.6489411017391,1,-3.43065065186578,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,122.868975253529,17.8181459987235,8,-2.25636326108398,0.008,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,90.5000728584299,10.2182010318446,132,-1.13300165846147,0.132,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,152.73827201295,25.3878654146622,880,1.17101820107648,0.88,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.5288693034315,4.82821698233165,1,-4.14360637276674,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,120.431537730537,17.2776048937213,2,-2.82681792685366,0.002,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.6254392371271,7.25132755099756,8,-2.57951466067119,0.008,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,61.8629797577845,5.29214241761465,4,-2.62747409785668,0.004,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,109.585015881982,14.1146414571664,9,-2.38890707987924,0.009,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,84.1862260949897,9.10177328987413,1,-3.78642756688952,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.6793200608096,3.57353205101829,1,-3.54664636551899,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.8895299730118,6.82947478106066,2,-2.73970904457676,0.002,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,62.2761738272558,15.3565498314428,157,-0.998046314982262,0.157,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,106.37965470971,41.4883174694014,43.5,-1.74677548114981,0.0435,999,"Brevoort","mntd","Asterales",1,"Ecrins NP"
"22",5,33.410541,70.7399110374374,19.7395482174642,32,-1.8910954610608,0.032,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,86.5630476906907,26.5794894036566,99.5,-1.38482055837738,0.0995,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,79.3675700095095,22.6056260568574,587,0.209260151813204,0.587,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.3327345764097,9.71126326382573,248,-0.671011662717087,0.248,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,48.7454198531259,9.96396820478231,10,-2.20820770865367,0.01,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,71.7789521221221,21.0729171929149,124,-1.15902531664358,0.124,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,51.1046405313313,11.4334590485432,564,0.175104582101403,0.564,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,104.857797877878,41.204941799259,202,-0.40758761314838,0.202,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.8577326652367,3.86161775288428,37,-1.76622706048138,0.037,999,"Persistent","mntd","Asterales",1,"Ecrins NP"
