"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,109.189543822698,14.3121797935479,1,-3.4250906172096,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,171.98916064146,32.5375501100093,119,-1.1688347620788,0.119,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,117.568564818637,16.4513734112205,10,-1.98985198085801,0.01,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,151.437289136431,25.2166739107131,6,-2.13586957339815,0.006,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,112.148323755255,15.0544723014516,4,-2.69047049236989,0.004,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,75.9313606064919,7.59811753228629,1,-4.23543431576906,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.2143787803933,10.0347356938807,1,-3.67933744251773,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,123.446439862759,18.3481025280902,12,-2.2226644176936,0.012,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,90.6622965345981,10.1224926978962,122,-1.15974026774855,0.122,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,152.694070939627,25.6484033509616,872,1.16084627775696,0.872,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.490698117996,4.50366921203564,1,-4.43373137136532,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.518037735542,16.991533917526,1,-2.82064841728247,0.001,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.7761896761962,7.40946267078092,5,-2.54480749873444,0.005,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.1526177111979,5.12713929388966,3,-2.76852339369464,0.003,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.879025657207,14.4955638444267,9,-2.27742618614315,0.009,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,83.7277572571914,8.82459323037192,1,-3.85340554140496,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.9909942690644,3.57969458631755,1,-3.62760798608322,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.7743651259901,6.97509123306769,4,-2.66600225846516,0.004,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,62.1176583666524,15.4817868661255,169,-0.979733970030131,0.169,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,101.649947242242,43.285355543372,71,-1.56498814418575,0.071,999,"Brevoort","mntd","Asterales",0,"Ecrins NP"
"22",5,33.410541,72.8361755327327,20.3510196658941,30,-1.93728054809978,0.03,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,87.6995964367701,27.5199846007252,98,-1.37879336249472,0.098,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,76.9510339114114,23.1316530962928,644,0.308970258581908,0.644,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.1755357806974,9.54747460397827,273,-0.666058028725307,0.273,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,48.7096344569115,10.2152223833352,18,-2.15039136477361,0.018,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,73.056462801001,19.8282672606525,101,-1.29620782608693,0.101,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,51.2045385286286,11.1340281761475,560,0.1708414098903,0.56,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,108.01675002002,43.0058491028983,203,-0.46397353932666,0.203,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.4899910293865,4.14008111295019,48,-1.55860524479705,0.048,999,"Persistent","mntd","Asterales",1,"Ecrins NP"
"32",5,78.4294584,71.4926882104104,19.8721221919713,637,0.349070427535524,0.637,999,"Plat de la Selle","mntd","Asterales",0,"Ecrins NP"
"33",16,49.5739375625,39.5716648463463,6.71822472164789,937,1.48882675566414,0.937,999,"Rateau","mntd","Asterales",0,"Ecrins NP"
"34",31,23.3665795806452,26.9418070531176,3.52935901937077,148,-1.01299625593485,0.148,999,"Rocher de la Selle","mntd","Asterales",0,"Ecrins NP"
"35",10,52.50592,50.6852011496497,10.6722035865751,552,0.170603834117322,0.552,999,"Rouies","mntd","Asterales",0,"Ecrins NP"
"36",13,32.6605934615385,44.2671132935243,8.65558204151201,96,-1.34092886836739,0.096,999,"Sirac","mntd","Asterales",0,"Ecrins NP"
"37",39,21.0016260769231,23.8457349663253,2.88432987154221,165,-0.986055345979381,0.165,999,"Summits","mntd","Asterales",0,"Ecrins NP"
"38",18,29.4274698888889,36.9403631279613,6.2829485492659,112,-1.19575915355064,0.112,999,"Under Ice","mntd","Asterales",0,"Ecrins NP"
"39",10,35.4883147,56.2073184473473,13.6776702400494,62,-1.51480503504759,0.062,999,"Barre des Ecrins","mntd","Poales",0,"Ecrins NP"
"40",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Poales",NA,"Ecrins NP"
"41",6,94.0187416666667,73.142989011011,21.7485766979429,825.5,0.959867532739751,0.8255,999,"Burlan","mntd","Poales",0,"Ecrins NP"
"42",2,176.543151,135.004636421421,52.9458994516298,880.5,0.78454639563782,0.8805,999,"Choisy","mntd","Poales",0,"Ecrins NP"
"44",6,60.8996243333333,72.8580815168502,22.118289252752,310,-0.540659227613136,0.31,999,"La Meije","mntd","Poales",0,"Ecrins NP"
"45",18,31.1863521111111,43.4431234404404,8.15351443358546,67,-1.50325009284855,0.067,999,"Lauvitel","mntd","Poales",0,"Ecrins NP"
"46",11,46.6299019090909,54.4273404536355,13.0609091071056,288,-0.597005804159719,0.288,999,"Muraillette","mntd","Poales",0,"Ecrins NP"
"47",6,55.5208781666667,72.125958652319,21.7087285727314,243,-0.76490340878416,0.243,999,"Occidentale Ailefroide","mntd","Poales",0,"Ecrins NP"
"48",9,51.1409335555556,59.6919780402625,15.4644770984538,303,-0.552947534550772,0.303,999,"Olan","mntd","Poales",0,"Ecrins NP"
"49",3,134.804278,106.918854560894,37.2026301760549,799.5,0.749555160673933,0.7995,999,"Pelvoux","mntd","Poales",0,"Ecrins NP"
"50",28,29.2269466785714,35.4940849095167,5.61477226178169,131,-1.11618743178669,0.131,999,"Persistent","mntd","Poales",0,"Ecrins NP"
"51",11,32.0028913636364,53.7172003569024,13.0253394557388,44,-1.6670820032793,0.044,999,"Plat de la Selle","mntd","Poales",1,"Ecrins NP"
"52",22,28.2196397727273,39.3365599568205,7.12667890352057,68,-1.55990193112271,0.068,999,"Rateau","mntd","Poales",0,"Ecrins NP"
"53",29,26.5601085862069,34.7489981936764,5.42604583024496,65,-1.50918179898599,0.065,999,"Rocher de la Selle","mntd","Poales",0,"Ecrins NP"
"54",5,82.468806,80.3533129141141,25.2014679351173,526,0.0839432485176003,0.526,999,"Rouies","mntd","Poales",0,"Ecrins NP"
"55",14,44.2163880714286,47.9921019511655,10.3337132692725,351,-0.365378231556321,0.351,999,"Sirac","mntd","Poales",0,"Ecrins NP"
"56",37,24.4117922432432,31.1536480626302,4.46800956621974,71,-1.50891705119849,0.071,999,"Summits","mntd","Poales",0,"Ecrins NP"
"57",21,30.6139641428571,40.0779490833691,7.17521715154486,103,-1.31898237232783,0.103,999,"Under Ice","mntd","Poales",0,"Ecrins NP"
"58",3,43.716027,79.7225418314982,35.3787107525759,144.5,-1.0177452503375,0.1445,999,"Barre des Ecrins","mntd","Rosales",0,"Ecrins NP"
"59",0,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Rosales",NA,"Ecrins NP"
"60",2,141.87263,104.823402122122,51.3369472476045,753.5,0.721687397951125,0.7535,999,"Burlan","mntd","Rosales",0,"Ecrins NP"
"61",1,NA,NA,NA,NA,NA,NA,999,"Choisy","mntd","Rosales",NA,"Ecrins NP"
"63",2,60.973601,99.3740310480481,52.8499836299458,180,-0.726593035807293,0.18,999,"La Meije","mntd","Rosales",0,"Ecrins NP"
"64",8,9.514003125,51.5738589738488,18.2507884491097,5,-2.3045500727888,0.005,999,"Lauvitel","mntd","Rosales",1,"Ecrins NP"
"65",6,44.02024,60.2127646126126,22.0903842061343,246,-0.733012357843738,0.246,999,"Muraillette","mntd","Rosales",0,"Ecrins NP"
"66",1,NA,NA,NA,NA,NA,NA,999,"Occidentale Ailefroide","mntd","Rosales",NA,"Ecrins NP"
"67",5,10.6526784,64.1144386636637,24.259052752206,8,-2.20378597671346,0.008,999,"Olan","mntd","Rosales",1,"Ecrins NP"
"68",0,NA,NA,NA,NA,NA,NA,999,"Pelvoux","mntd","Rosales",NA,"Ecrins NP"
"69",17,37.1380242941176,34.6581218479067,9.92391088718955,606,0.249891648000602,0.606,999,"Persistent","mntd","Rosales",0,"Ecrins NP"
"70",4,24.6977485,72.1670504189189,28.1126996092155,37,-1.68853587804703,0.037,999,"Plat de la Selle","mntd","Rosales",1,"Ecrins NP"
"71",15,25.2958234,37.5779903453453,11.1275393264523,143,-1.10376306791819,0.143,999,"Rateau","mntd","Rosales",0,"Ecrins NP"
"72",10,24.5349211,46.738892095996,15.5739316516428,82,-1.42571391044046,0.082,999,"Rocher de la Selle","mntd","Rosales",0,"Ecrins NP"
"73",3,43.716027,77.4864900196864,34.6956518208854,162,-0.973334157087601,0.162,999,"Rouies","mntd","Rosales",0,"Ecrins NP"
"74",11,10.1878607272727,44.0006270960961,14.6584965180914,4,-2.30670084937374,0.004,999,"Sirac","mntd","Rosales",1,"Ecrins NP"
"75",22,30.5263595,30.4671635637456,7.87674413643578,522,0.00751527981981894,0.522,999,"Summits","mntd","Rosales",0,"Ecrins NP"
"76",12,30.6333796666667,41.6418412417417,13.187607292004,217,-0.834758067276525,0.217,999,"Under Ice","mntd","Rosales",0,"Ecrins NP"
"77",5,43.6545774,57.1887458632633,13.3256789407469,156,-1.01564569606122,0.156,999,"Barre des Ecrins","mntd","Lamiales",0,"Ecrins NP"
"78",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Lamiales",NA,"Ecrins NP"
"79",5,44.0751634,57.5920424782783,12.5088439052038,137,-1.08058579839301,0.137,999,"Burlan","mntd","Lamiales",0,"Ecrins NP"
"80",2,73.188451,73.4070256906907,17.0802415657653,237,-0.012796932048595,0.237,999,"Choisy","mntd","Lamiales",0,"Ecrins NP"
"82",3,75.80474,66.4034677407407,15.7154199157505,601,0.598219602763336,0.601,999,"La Meije","mntd","Lamiales",0,"Ecrins NP"
"83",8,34.60029875,47.8562200964715,9.75254283100563,85,-1.35922718578869,0.085,999,"Lauvitel","mntd","Lamiales",0,"Ecrins NP"
"84",5,62.0815022,56.8692063581582,13.2346975095476,659,0.393835661002577,0.659,999,"Muraillette","mntd","Lamiales",0,"Ecrins NP"
