"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.356957011336,14.2670808187055,1,-3.37756030989588,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,172.457845282737,32.8357574233839,128,-1.17249326051239,0.128,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,116.628864202233,16.1951804162417,19,-1.96330615260452,0.019,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,149.353268418889,25.8382365936977,19,-2.0038327941963,0.019,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,113.004590189189,15.4416704514856,4,-2.67845891862108,0.004,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,75.9137326063459,7.24608201347477,1,-4.43877114163689,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.5890237599212,10.4758321668787,1,-3.56017766891206,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,123.886257468676,17.8544049487468,10,-2.30875755006272,0.01,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,90.4018086587063,10.4601156850504,132,-1.09740416468385,0.132,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,150.735326076326,26.5351340693812,886,1.19587104179322,0.886,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.3381515766132,4.6349847539683,1,-4.27520563326695,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.24129609784,17.3171097225786,5,-2.75163710211068,0.005,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.8879114745946,7.09780461592213,4,-2.67228798071534,0.004,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.0658705799466,5.12546086608142,2,-2.75250525079108,0.002,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.329319424825,14.4772137834094,3,-2.24234241032115,0.003,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,83.8532694310495,8.73678925843506,1,-3.90649786996594,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.8820174736597,3.63519044167941,1,-3.54224959606541,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
