"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,109.548534817818,14.5433037041121,1,-3.39534295112437,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,172.072226690782,32.5082476851483,117,-1.17244356139794,0.117,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,117.299769131404,16.3294128625981,19,-1.98825288797026,0.019,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,149.525025693282,24.7214334141082,20,-2.10130465474549,0.02,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,113.433469875959,15.8063693932958,3,-2.64379242229299,0.003,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,76.2093379456331,7.45497249000588,1,-4.35404759898819,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.036347895347,9.91509627339958,1,-3.70577822605648,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,123.056220398467,18.0694576469676,10,-2.23534407873424,0.01,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,90.7326672036163,10.2929489373409,134,-1.14737118902002,0.134,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,152.4375036504,26.0872088357431,872,1.15115499855445,0.872,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.3075772676091,4.81501056654351,1,-4.10901250326235,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.4240655263,16.8696138020798,2,-2.83546331312767,0.002,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.5265643338639,7.3480965025421,4,-2.53208852352811,0.004,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,61.9492581877477,5.1090065677638,5,-2.73854522769548,0.005,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.500138589765,14.2493991668817,7,-2.29018004426542,0.007,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,83.8446730830831,8.82696383842168,1,-3.86561595867517,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.7927888751216,3.6069642877362,1,-3.54523146198027,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.7826558592282,6.64052465443026,3,-2.80157076160924,0.003,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,62.1485281035321,15.1609174276805,163,-1.00250544328138,0.163,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,105.271806221221,42.2769172650244,49,-1.68798795744409,0.049,999,"Brevoort","mntd","Asterales",1,"Ecrins NP"
"22",5,33.410541,72.0655509881882,21.0420933856882,33,-1.83703252711916,0.033,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,88.0374969606273,27.6712796063092,100,-1.38346593189588,0.1,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,78.6069651173674,23.440547621175,614,0.234254835739089,0.614,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.634481550634,9.17968617053269,236,-0.742739757907393,0.236,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,48.2192867977068,10.6838407028549,22,-2.01017395714469,0.022,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,70.457097380981,19.6357854604823,126,-1.17653504757805,0.126,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,51.1285654734735,11.0278484052944,558,0.179375527648425,0.558,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,104.068002065065,44.2242034725507,242.5,-0.361902008591269,0.2425,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.774087206671,4.16024786121713,51,-1.61933820737375,0.051,999,"Persistent","mntd","Asterales",0,"Ecrins NP"
"32",5,78.4294584,70.9526814048048,20.0212864766243,640.5,0.37344138719181,0.6405,999,"Plat de la Selle","mntd","Asterales",0,"Ecrins NP"
"33",16,49.5739375625,39.5619740315315,7.25517441848195,913,1.37997558066472,0.913,999,"Rateau","mntd","Asterales",0,"Ecrins NP"
"34",31,23.3665795806452,27.2066180122058,3.64008283524597,150,-1.05493160605536,0.15,999,"Rocher de la Selle","mntd","Asterales",0,"Ecrins NP"
"35",10,52.50592,51.2046178294294,11.0519973839248,537,0.117743619127464,0.537,999,"Rouies","mntd","Asterales",0,"Ecrins NP"
"36",13,32.6605934615385,44.2592847995688,8.36624865261113,87,-1.38636703493272,0.087,999,"Sirac","mntd","Asterales",0,"Ecrins NP"
"37",39,21.0016260769231,23.8154025424399,2.92913973825139,162,-0.960615305842847,0.162,999,"Summits","mntd","Asterales",0,"Ecrins NP"
"38",18,29.4274698888889,36.8667510298632,6.50560361822203,139,-1.14351896880669,0.139,999,"Under Ice","mntd","Asterales",0,"Ecrins NP"
"39",10,35.4883147,55.629096081982,13.0725211496187,59,-1.54069602576772,0.059,999,"Barre des Ecrins","mntd","Poales",0,"Ecrins NP"
"40",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Poales",NA,"Ecrins NP"
"41",6,94.0187416666667,72.2118520116783,21.9841492211057,823,0.991936937639271,0.823,999,"Burlan","mntd","Poales",0,"Ecrins NP"
"42",2,176.543151,133.548846544545,53.65869126139,878,0.801255182427305,0.878,999,"Choisy","mntd","Poales",0,"Ecrins NP"
"44",6,60.8996243333333,73.4442384661328,21.6412301599273,308,-0.579662710488063,0.308,999,"La Meije","mntd","Poales",0,"Ecrins NP"
"45",18,31.1863521111111,43.1601096498721,8.34414654638011,79,-1.4349888837889,0.079,999,"Lauvitel","mntd","Poales",0,"Ecrins NP"
"46",11,46.6299019090909,53.0924892998453,12.2584638243884,299,-0.52719390319503,0.299,999,"Muraillette","mntd","Poales",0,"Ecrins NP"
"47",6,55.5208781666667,74.1322456498165,21.8189702394789,230,-0.852990186011376,0.23,999,"Occidentale Ailefroide","mntd","Poales",0,"Ecrins NP"
"48",9,51.1409335555556,58.1857771822934,15.3686354394799,327,-0.458390964798386,0.327,999,"Olan","mntd","Poales",0,"Ecrins NP"
"49",3,134.804278,105.111761447781,38.1804797198381,813,0.777688409629673,0.813,999,"Pelvoux","mntd","Poales",0,"Ecrins NP"
"50",28,29.2269466785714,35.3506026209424,5.67856327975726,148,-1.07838121029668,0.148,999,"Persistent","mntd","Poales",0,"Ecrins NP"
"51",11,32.0028913636364,54.7059347138957,12.7825403804318,36,-1.7760979175168,0.036,999,"Plat de la Selle","mntd","Poales",1,"Ecrins NP"
"52",22,28.2196397727273,39.3295401622077,7.55268156896377,67,-1.47098752781188,0.067,999,"Rateau","mntd","Poales",0,"Ecrins NP"
"53",29,26.5601085862069,35.0978244174519,5.7014901474592,70,-1.49745340436127,0.07,999,"Rocher de la Selle","mntd","Poales",0,"Ecrins NP"
"54",5,82.468806,81.1514024148148,25.3794995888812,500,0.0519081781172055,0.5,999,"Rouies","mntd","Poales",0,"Ecrins NP"
