"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.779466573173,14.9373547466324,1,-3.2542867393661,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,173.144160927655,31.698418332137,107,-1.23621372893318,0.107,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,117.671258687536,16.5199282666111,16,-1.98781080093562,0.016,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,149.045498061768,25.0517359661878,14,-2.05445784447825,0.014,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,113.166845221666,15.2079747986183,3,-2.73028693968106,0.003,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,75.8374931510469,7.34650678732209,1,-4.36771668562539,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,90.8546500441248,10.5925716889393,1,-3.45161223371026,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,123.449348656139,18.9444038857749,12,-2.15285651956482,0.012,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,90.9063740416925,10.4304700605545,129,-1.14889739669108,0.129,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,151.416345697698,26.345310227432,872,1.17863781197649,0.872,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.4722834647635,4.67648225400183,1,-4.26595114337288,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.377024955891,17.2187410667362,2,-2.77523950716325,0.002,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.7616161036637,6.96700253070148,3,-2.70433124010458,0.003,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.1181844095896,5.09544431848716,3,-2.77898665772496,0.003,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.751956707733,14.1981549186335,5,-2.3161817800406,0.005,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,84.6026876830646,8.88993765407715,1,-3.92349960569593,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.9940650064995,3.65135965972083,1,-3.55725007037313,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.9153384676424,6.74807955554149,5,-2.77657993919543,0.005,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,61.8076232084942,14.6491324557713,163,-1.01425783378031,0.163,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,104.994991841842,42.9625382393461,54.5,-1.65460691465244,0.0545,999,"Brevoort","mntd","Asterales",0,"Ecrins NP"
"22",5,33.410541,72.2742586502502,20.2069901147963,26,-1.92328087604659,0.026,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,87.5171542772773,27.9982225987864,110,-1.34872597039716,0.11,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,77.6687391081081,22.5604791940439,602.5,0.284980101113688,0.6025,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.4458825113447,8.96562583798217,239,-0.73943737609399,0.239,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
