"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.969355477252,13.8683108994341,1,-3.51883691756892,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,172.413293757576,33.0924996293093,114,-1.16205040986136,0.114,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,118.147593189948,16.554017671531,15,-2.01249189184787,0.015,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,150.145667275216,25.7690644104879,17,-2.03996170949793,0.017,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,112.56596462354,15.7137711137985,2,-2.60416510315634,0.002,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,76.0075278511219,7.51832042751341,1,-4.2905187783797,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.3732726281281,10.2469787485575,1,-3.61863467485176,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,122.064802300542,18.3101888337822,10,-2.15180943336149,0.01,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,90.510864088247,9.77781339236981,106,-1.1851351094952,0.106,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,151.838803940065,25.4535903900671,878,1.20333202862758,0.878,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.4945544179362,4.8073757707401,1,-4.15443200699081,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.333141674546,16.8435623571071,3,-2.83445070457615,0.003,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.7927497731632,7.06301850707282,3,-2.67197604597309,0.003,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.1001333319786,5.01508462345323,3,-2.81991666352132,0.003,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.555026103253,14.1894571896862,4,-2.30372287616566,0.004,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,84.5942238525104,8.60533328495775,1,-4.0522780344643,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,52.0447761936774,3.66786701229316,1,-3.55506635054499,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.328766524991,6.95945377132811,2,-2.60796478800322,0.002,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,61.7442128492779,15.8033237859884,204,-0.936169326939451,0.204,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,105.415778367367,44.2439939821884,65,-1.61619449175756,0.065,999,"Brevoort","mntd","Asterales",0,"Ecrins NP"
"22",5,33.410541,70.7204971541542,19.5512903683675,23,-1.90831169969829,0.023,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,86.9630149269269,27.1557392459722,105,-1.37016305306851,0.105,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,77.7137081418919,23.3859496958315,613,0.272998047594625,0.613,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.319393102686,9.04577807151799,243,-0.718902164590477,0.243,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,49.2910507002457,10.3133309441309,14,-2.18631035577618,0.014,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,70.6705130334334,20.0671313054845,131,-1.16188034445467,0.131,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,51.5610775418418,11.0323872823272,552,0.14009787896352,0.552,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,102.263313068068,42.0329982643419,232,-0.337833122889893,0.232,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.5222477089947,4.11249538956483,58,-1.57690360762296,0.058,999,"Persistent","mntd","Asterales",0,"Ecrins NP"
"32",5,78.4294584,71.0890866560561,19.216307257742,654,0.381986593235108,0.654,999,"Plat de la Selle","mntd","Asterales",0,"Ecrins NP"
"33",16,49.5739375625,39.5595533019269,6.9484089828907,928,1.44124853405029,0.928,999,"Rateau","mntd","Asterales",0,"Ecrins NP"
"34",31,23.3665795806452,26.9400389737157,3.60576776717839,171,-0.991039807277111,0.171,999,"Rocher de la Selle","mntd","Asterales",0,"Ecrins NP"
"35",10,52.50592,51.6335334099099,10.9270856225103,521,0.0798370782684211,0.521,999,"Rouies","mntd","Asterales",0,"Ecrins NP"
"36",13,32.6605934615385,44.0841591995072,8.80192828138468,96,-1.29784808200819,0.096,999,"Sirac","mntd","Asterales",0,"Ecrins NP"
"37",39,21.0016260769231,23.8380542402146,2.82126712795269,166,-1.00537383900609,0.166,999,"Summits","mntd","Asterales",0,"Ecrins NP"
"38",18,29.4274698888889,36.9550646183406,6.32236593763913,127,-1.19062939470767,0.127,999,"Under Ice","mntd","Asterales",0,"Ecrins NP"
"39",10,35.4883147,56.6880876898899,13.6327363913148,54,-1.55506366303657,0.054,999,"Barre des Ecrins","mntd","Poales",0,"Ecrins NP"
"40",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Poales",NA,"Ecrins NP"
"41",6,94.0187416666667,72.8759896668335,21.691651200705,825,0.97469537031584,0.825,999,"Burlan","mntd","Poales",0,"Ecrins NP"
"42",2,176.543151,136.141688697698,52.9612664163128,870.5,0.762849248821175,0.8705,999,"Choisy","mntd","Poales",0,"Ecrins NP"
