"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.907757914289,14.4377818054244,1,-3.37577665815518,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,172.858641559742,32.0185614290412,120,-1.21493592539915,0.12,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,117.317807517942,16.0805913936949,19,-2.02013967485018,0.019,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,149.498699283048,25.1108936408598,14,-2.06766582812203,0.014,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,113.3641733387,15.5550457232753,5,-2.6820533883918,0.005,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,76.1944445309997,7.4477091134022,1,-4.35629415193134,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.4806498508186,10.1909053452979,1,-3.64908205646791,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,122.706212410894,17.9532338270158,10,-2.23031948201222,0.01,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,91.392114766306,9.81125234535066,98,-1.27091630961442,0.098,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,152.131140000313,26.0556827311282,884,1.16430587571764,0.884,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.5004933907078,4.56281165220835,1,-4.37840881174599,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.640019995996,16.9180859957404,1,-2.84010410658881,0.001,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.8695107266066,7.09502467645273,4,-2.67074155210415,0.004,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,61.9591249723924,5.07666682995245,3,-2.75793405556027,0.003,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,109.053744382683,14.1622385063946,9,-2.34336509674638,0.009,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,84.2909728185949,8.8586221856264,1,-3.90218154602549,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.655907070112,3.65066269126745,1,-3.46530001261767,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.5488607483114,6.68118377740307,4,-2.74952840914379,0.004,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,61.3911483832404,15.4830210385635,203,-0.932732862025316,0.203,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,105.21964024024,40.422487706054,51,-1.7641358878949,0.051,999,"Brevoort","mntd","Asterales",0,"Ecrins NP"
"22",5,33.410541,72.0274895693694,20.0773733023585,18,-1.92340641317025,0.018,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
