"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.717037668343,14.4629726555709,1,-3.35671011240164,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,171.450107914187,32.0100746864219,118,-1.17125521516169,0.118,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,117.031755121091,15.9049033815014,16,-2.02446927845257,0.016,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,150.315588972796,25.4441964991066,15,-2.07268586321493,0.015,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,113.297400983706,15.6098050088336,2,-2.66836713912407,0.002,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,75.7378180900379,7.04538347166965,1,-4.54024757398441,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.7103917905002,10.0503828773646,1,-3.72296182453327,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,122.45435953305,17.7240582141117,10,-2.24494829632138,0.01,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,91.0166570526399,10.2880615758424,132,-1.17552007446967,0.132,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,151.86740465259,27.0984021327896,872,1.12923705602489,0.872,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.3360347035206,4.43080657967061,1,-4.47173572145685,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.22145762372,17.4258411005853,1,-2.73332936211898,0.001,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.5878194626426,6.99761109509858,3,-2.66766553598813,0.003,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.1688791134001,5.15605200489907,2,-2.75615266614149,0.002,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.637431489515,14.1753771992027,5,-2.31182437362991,0.005,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,83.7581632666614,8.94416141628258,1,-3.80529161762106,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.7794757039458,3.61999022187557,1,-3.52879685330401,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.7937628370701,7.07362337121573,4,-2.63160840131635,0.004,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,61.4337646196196,15.3884009493284,182,-0.941237417076069,0.182,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,103.17203993994,39.9883334205246,46,-1.73208421095113,0.046,999,"Brevoort","mntd","Asterales",1,"Ecrins NP"
"22",5,33.410541,70.9059969813814,20.3580296399816,31,-1.84180181699624,0.031,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,87.2299899289289,27.0249091258533,102,-1.38667499013884,0.102,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,79.2366163508509,23.3767080014701,590,0.207959580914619,0.59,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.3681587972973,9.57215418908664,252,-0.684464019405416,0.252,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,48.5806284742925,10.1334167463609,16,-2.15502042068776,0.016,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,71.4089657215215,20.3171340055112,126,-1.18392968786821,0.126,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,51.6828889974975,10.9939323788233,549,0.129508037110092,0.549,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,104.617765916917,43.7263577798041,241.5,-0.378595262845399,0.2415,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.5602234800872,3.89671487499689,38,-1.67397020220405,0.038,999,"Persistent","mntd","Asterales",1,"Ecrins NP"
"32",5,78.4294584,72.4342497067067,19.7078024067042,613,0.30420483063367,0.613,999,"Plat de la Selle","mntd","Asterales",0,"Ecrins NP"
"33",16,49.5739375625,39.1632038085586,6.97436870618548,930,1.49271341859347,0.93,999,"Rateau","mntd","Asterales",0,"Ecrins NP"
"34",31,23.3665795806452,27.065693997223,3.58710284991065,150,-1.03122619321328,0.15,999,"Rocher de la Selle","mntd","Asterales",0,"Ecrins NP"
"35",10,52.50592,51.1304592074074,10.9272402544189,552,0.125874489859081,0.552,999,"Rouies","mntd","Asterales",0,"Ecrins NP"
"36",13,32.6605934615385,44.7892605138985,8.60044962219792,90,-1.41023639288064,0.09,999,"Sirac","mntd","Asterales",0,"Ecrins NP"
"37",39,21.0016260769231,23.8174040093683,2.77050339402242,153,-1.01634162893304,0.153,999,"Summits","mntd","Asterales",0,"Ecrins NP"
"38",18,29.4274698888889,36.8633997012012,6.33339605081185,123,-1.17408255423394,0.123,999,"Under Ice","mntd","Asterales",0,"Ecrins NP"
"39",10,35.4883147,56.2492663747748,13.773854049279,66,-1.50727251795306,0.066,999,"Barre des Ecrins","mntd","Poales",0,"Ecrins NP"
"40",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Poales",NA,"Ecrins NP"
"41",6,94.0187416666667,72.3949640295295,20.8764638317962,827,1.03579695351483,0.827,999,"Burlan","mntd","Poales",0,"Ecrins NP"
"42",2,176.543151,133.897724421421,53.0774069993944,868.5,0.803457233302018,0.8685,999,"Choisy","mntd","Poales",0,"Ecrins NP"
"44",6,60.8996243333333,72.2063087232232,22.2424933695034,321,-0.50833709162267,0.321,999,"La Meije","mntd","Poales",0,"Ecrins NP"
"45",18,31.1863521111111,42.8974472353465,8.79181076006312,100,-1.3320458599306,0.1,999,"Lauvitel","mntd","Poales",0,"Ecrins NP"
"46",11,46.6299019090909,53.7087455462735,12.7657450682972,295,-0.55451864339375,0.295,999,"Muraillette","mntd","Poales",0,"Ecrins NP"
"47",6,55.5208781666667,72.4090676956957,21.7181385851678,245,-0.77760759573395,0.245,999,"Occidentale Ailefroide","mntd","Poales",0,"Ecrins NP"
"48",9,51.1409335555556,59.2265446675564,14.6647384853309,301,-0.551364152868384,0.301,999,"Olan","mntd","Poales",0,"Ecrins NP"
"49",3,134.804278,107.933080655989,37.3222619367649,786,0.719977727757727,0.786,999,"Pelvoux","mntd","Poales",0,"Ecrins NP"
"50",28,29.2269466785714,35.4367899913127,5.95082050635033,167,-1.04352724235499,0.167,999,"Persistent","mntd","Poales",0,"Ecrins NP"
"51",11,32.0028913636364,54.1611892088452,12.7981318956531,45,-1.73136970503757,0.045,999,"Plat de la Selle","mntd","Poales",1,"Ecrins NP"
"52",22,28.2196397727273,39.4064971472836,6.96998880459379,49,-1.60500363604362,0.049,999,"Rateau","mntd","Poales",1,"Ecrins NP"
"53",29,26.5601085862069,34.9376226961444,5.48737505356301,71,-1.52668881353352,0.071,999,"Rocher de la Selle","mntd","Poales",0,"Ecrins NP"
"54",5,82.468806,81.5577999573574,25.7072025662199,507.5,0.035437774308424,0.5075,999,"Rouies","mntd","Poales",0,"Ecrins NP"
"55",14,44.2163880714286,48.4025727466037,10.3728429263062,363,-0.403571586393034,0.363,999,"Sirac","mntd","Poales",0,"Ecrins NP"
"56",37,24.4117922432432,30.9713374963071,4.49671641706329,73,-1.45874114457673,0.073,999,"Summits","mntd","Poales",0,"Ecrins NP"
"57",21,30.6139641428571,40.2778692778016,7.172788677123,95,-1.34730096897552,0.095,999,"Under Ice","mntd","Poales",0,"Ecrins NP"
"58",3,43.716027,82.1957896486486,35.9703477383836,133,-1.0697634320501,0.133,999,"Barre des Ecrins","mntd","Rosales",0,"Ecrins NP"
"59",0,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Rosales",NA,"Ecrins NP"
"60",2,141.87263,100.280130445445,51.3982405567856,781,0.809220298282438,0.781,999,"Burlan","mntd","Rosales",0,"Ecrins NP"
"61",1,NA,NA,NA,NA,NA,NA,999,"Choisy","mntd","Rosales",NA,"Ecrins NP"
