"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.990725675626,14.2138611350422,1,-3.43479467765891,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,171.818077176722,33.6743834195469,127,-1.12429485953841,0.127,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,116.622293707253,16.2502072304696,20,-1.95625362851752,0.02,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,149.428153905023,25.950021784866,16,-1.99808661998991,0.016,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,112.520844242075,16.0922238019254,4,-2.54011717057928,0.004,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,76.0042420715716,7.5562420111197,1,-4.26855163573461,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.502582524137,10.6613699341796,1,-3.49011269074505,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,123.488934458976,17.7095570653724,6,-2.3052055490095,0.006,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,91.091554684065,10.0060858683257,108,-1.21613193224016,0.108,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,150.007746348911,25.8226484677554,893,1.25704294784562,0.893,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.110396021137,4.646627186376,1,-4.21547858029739,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,120.461194853757,17.0465080593156,1,-2.86688043086803,0.001,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.8748191037538,7.15020956459708,4,-2.65087133775803,0.004,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
