"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.655789533058,14.7393912780892,1,-3.28960385936262,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,170.245721035126,32.7986698155546,130,-1.10637352792633,0.13,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,116.952289963266,16.0007740664634,21,-2.00737307966256,0.021,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,148.927960350056,24.5067433253695,14,-2.09534971987333,0.014,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,113.597738214826,15.7379646634639,2,-2.66572132178064,0.002,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,76.0236420387888,7.37555250900443,1,-4.37575478235531,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.3170458889212,10.4779875374282,1,-3.53348825244734,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,121.87425610117,17.8119368516028,11,-2.20130416958348,0.011,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,90.826076576656,10.0931760693315,120,-1.17933565728307,0.12,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,151.110309118556,26.9421400210653,881,1.16388732880633,0.881,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.3017976504797,4.64186044936175,1,-4.2610412828886,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,118.488317996739,17.2536241312843,3,-2.7181201558595,0.003,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.9976209167367,7.13267256311224,3,-2.67460579999101,0.003,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,61.7477896827895,4.84937177883893,2,-2.84362133454692,0.002,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.950706189389,14.8354134918021,9,-2.23008662567251,0.009,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,84.5537856450134,8.82915556781403,1,-3.94497124610134,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.801237708164,3.71013494789358,1,-3.44892363428151,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,74.0016864013431,7.13217328012353,4,-2.63915773165091,0.004,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,62.3595776419276,14.6068264920009,147,-1.05498287346835,0.147,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,101.362650520521,42.2017788148337,63,-1.59836323052835,0.063,999,"Brevoort","mntd","Asterales",0,"Ecrins NP"
"22",5,33.410541,71.8145301951952,19.8735227992678,28,-1.93241981218398,0.028,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,88.2241664494495,26.8787817482182,98,-1.43120110414477,0.098,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,77.7628603611111,22.954913837773,632,0.275983017564814,0.632,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.2280832527528,9.3171432343916,250,-0.688163681161306,0.25,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,48.9165194642825,10.2388552306911,14,-2.16563380477062,0.014,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,71.5813245973974,19.5650139828566,114,-1.23825196438015,0.114,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,51.2794355318318,11.0160826880333,557,0.165871673253969,0.557,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,103.880091324324,42.3282373772971,235,-0.373672949887769,0.235,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.5266163945016,4.001632277625,55,-1.62168261634875,0.055,999,"Persistent","mntd","Asterales",0,"Ecrins NP"
"32",5,78.4294584,71.5306736742743,20.4157304141161,628.5,0.337915155901338,0.6285,999,"Plat de la Selle","mntd","Asterales",0,"Ecrins NP"
"33",16,49.5739375625,39.9288415272773,6.74463537046701,927,1.4300396545462,0.927,999,"Rateau","mntd","Asterales",0,"Ecrins NP"
"34",31,23.3665795806452,27.1111233149278,3.53592557184235,151,-1.05899959097035,0.151,999,"Rocher de la Selle","mntd","Asterales",0,"Ecrins NP"
"35",10,52.50592,50.9166019912913,10.7726711479503,557,0.147532398128677,0.557,999,"Rouies","mntd","Asterales",0,"Ecrins NP"
"36",13,32.6605934615385,44.4819926304766,8.60045698408035,86,-1.37450826052846,0.086,999,"Sirac","mntd","Asterales",0,"Ecrins NP"
"37",39,21.0016260769231,23.8633981540002,2.94185266054394,163,-0.972778859886187,0.163,999,"Summits","mntd","Asterales",0,"Ecrins NP"
