"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.779749695445,14.6100887116323,1,-3.327202151534,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,172.965056456092,32.6276540397005,115,-1.1955170116929,0.115,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,116.669574064398,16.4647141867239,21,-1.93363861983004,0.021,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,148.296338954661,24.4143449537822,11,-2.07740885378815,0.011,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,113.859978522995,15.6255912284723,2,-2.70167494181419,0.002,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,75.8717771806077,7.50989930268015,1,-4.2772536635936,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.2835497049146,9.9455084772347,2,-3.71930201190383,0.002,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,123.454008253806,18.0575651297758,8,-2.25884512775022,0.008,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,91.4373237900758,10.4854045931424,113,-1.19351518923775,0.113,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,153.390743390516,26.2814225383656,856,1.10637774903689,0.856,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.3665208675016,4.68638368312951,1,-4.23436994555015,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.754885566405,17.4497169152423,1,-2.76015887916572,0.001,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.3800992648348,7.04486498072808,3,-2.62028666345385,0.003,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,61.9783963469469,5.18928778254856,4,-2.70179344471197,0.004,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.169185496847,14.6871205674941,10,-2.19939207099179,0.01,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,84.2077944445893,8.95539236326076,1,-3.85072727616386,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.8190044085993,3.71496237529187,1,-3.44922438348856,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.8044056825952,7.04192324258483,3,-2.64496628198511,0.003,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,61.7699434001144,15.6666513265264,195,-0.945978641771271,0.195,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,104.936496223223,40.9015235082944,42,-1.73655187217707,0.042,999,"Brevoort","mntd","Asterales",1,"Ecrins NP"
"22",5,33.410541,70.3639497733734,19.7288564391984,26,-1.87306389943374,0.026,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,88.1666671638305,27.9910900156333,108,-1.37227392034551,0.108,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
