"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.734902273949,14.597325339191,1,-3.32703903252461,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,171.448322943398,32.9004670195847,124,-1.13950303261899,0.124,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,116.84088819923,16.9940082332753,24,-1.8834945182662,0.024,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,148.843606983395,25.539664657552,19,-2.00730295728455,0.019,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,113.0535510171,14.970708450508,3,-2.76599072809379,0.003,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,76.1675392420754,7.40182556926183,1,-4.37966364699247,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.3002740341471,10.3377346006086,1,-3.57980500058877,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,123.033766921853,17.6353406244588,7,-2.28909679376904,0.007,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,90.1655538498816,10.1581875563808,143,-1.10676433612042,0.143,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,152.587094742555,26.1026412910054,881,1.14474353090626,0.881,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.2820129938963,4.7413487497385,1,-4.16745854196966,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.600276367787,17.7107348816826,4,-2.71075041237109,0.004,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.5927944061361,7.31878508923077,5,-2.55127875302848,0.005,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.0663662758091,4.91853193894583,2,-2.86840744710089,0.002,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.270184392843,14.5492628978738,9,-2.22717368194496,0.009,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
