"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.394584103854,14.6681208183123,1,-3.28777991408737,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,171.447826641915,32.2622828440973,115,-1.16202829858873,0.115,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,117.371674476355,16.4160025232652,16,-1.98214562782598,0.016,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,149.921801381735,25.4845418394046,17,-2.05395251456176,0.017,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,113.289767522912,15.5506532791408,3,-2.67802622342389,0.003,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,75.7703730367347,7.4794985106431,1,-4.28108116021023,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.5734251557848,10.2849325050599,1,-3.62474183679038,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,123.240985163163,18.2462566984123,9,-2.22381064743623,0.009,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,90.8171954067083,10.4392398214306,128,-1.13938959802738,0.128,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,151.666173915541,26.312062662684,878,1.17063230577293,0.878,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.5633690235052,4.7938747389275,1,-4.18048686471256,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.242196812458,16.7108108272361,3,-2.85152544788086,0.003,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.7824834076977,7.0867455499787,2,-2.66158136547663,0.002,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.0936618819286,4.98065522705698,4,-2.83811036985748,0.004,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,109.000511109384,14.8797977211261,9,-2.22678175842009,0.009,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,83.6416555030689,8.90474846587553,1,-3.80905028709335,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.9139068843821,3.65222790957794,1,-3.53445666699201,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.6865789716415,6.72730857274781,4,-2.75114819334812,0.004,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,62.360170050765,15.5894441500742,173,-0.988524288952843,0.173,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,103.928855429429,43.2298196373978,68,-1.61971474821643,0.068,999,"Brevoort","mntd","Asterales",0,"Ecrins NP"
"22",5,33.410541,71.7874905731732,19.9868862524453,21,-1.92010646823379,0.021,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,87.0159694140808,28.608675405198,118,-1.30242818141722,0.118,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,77.4284799924925,23.4579483058009,624,0.284319270831464,0.624,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.4389000192693,9.75855874900941,255,-0.678638774734523,0.255,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,49.2806499304759,10.315483933787,10,-2.18484577365401,0.01,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,72.2902243727728,20.5224857374572,110,-1.21502419793434,0.11,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,50.7583646803804,11.0699872847207,575,0.21213456341191,0.575,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,104.245840245245,40.7020661232121,213.5,-0.397588323802963,0.2135,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.7403709423352,4.03736587303439,50,-1.66027361905651,0.05,999,"Persistent","mntd","Asterales",1,"Ecrins NP"
"32",5,78.4294584,70.9384960882883,20.315563800452,639.5,0.368730220105683,0.6395,999,"Plat de la Selle","mntd","Asterales",0,"Ecrins NP"
"33",16,49.5739375625,39.7931910957833,6.92957676268559,922,1.41144932824529,0.922,999,"Rateau","mntd","Asterales",0,"Ecrins NP"
"34",31,23.3665795806452,26.9054738345119,3.60158458519062,166,-0.982593680686653,0.166,999,"Rocher de la Selle","mntd","Asterales",0,"Ecrins NP"
"35",10,52.50592,51.4579968701702,11.1142676291406,530,0.094286296209232,0.53,999,"Rouies","mntd","Asterales",0,"Ecrins NP"
"36",13,32.6605934615385,44.4536717353507,8.70339640387863,92,-1.35499725929486,0.092,999,"Sirac","mntd","Asterales",0,"Ecrins NP"
"37",39,21.0016260769231,24.0327272001745,2.92107651611585,157,-1.03766577374081,0.157,999,"Summits","mntd","Asterales",0,"Ecrins NP"
"38",18,29.4274698888889,37.183003316928,6.17513131526593,110,-1.25593012230626,0.11,999,"Under Ice","mntd","Asterales",0,"Ecrins NP"
"39",10,35.4883147,55.8986526038038,13.9807984559531,69,-1.45988356588554,0.069,999,"Barre des Ecrins","mntd","Poales",0,"Ecrins NP"
"40",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Poales",NA,"Ecrins NP"
"41",6,94.0187416666667,73.2256770306974,22.5641552268091,808,0.921508668370818,0.808,999,"Burlan","mntd","Poales",0,"Ecrins NP"
"42",2,176.543151,132.238319764765,54.1152621679852,872.5,0.818712308880694,0.8725,999,"Choisy","mntd","Poales",0,"Ecrins NP"
"44",6,60.8996243333333,72.5139165145145,21.3314831302347,313,-0.544467166688441,0.313,999,"La Meije","mntd","Poales",0,"Ecrins NP"
"45",18,31.1863521111111,43.0746793373373,8.14651977939828,69,-1.45931361466655,0.069,999,"Lauvitel","mntd","Poales",0,"Ecrins NP"
"46",11,46.6299019090909,53.2096952972063,12.9189123497622,332,-0.50931480994501,0.332,999,"Muraillette","mntd","Poales",0,"Ecrins NP"
"47",6,55.5208781666667,72.3800779359359,21.6273597852128,241,-0.779531109516027,0.241,999,"Occidentale Ailefroide","mntd","Poales",0,"Ecrins NP"
"48",9,51.1409335555556,59.442111118563,15.193265846564,311,-0.546372165592351,0.311,999,"Olan","mntd","Poales",0,"Ecrins NP"
"49",3,134.804278,107.149110304304,37.6680583196062,801,0.734180866479682,0.801,999,"Pelvoux","mntd","Poales",0,"Ecrins NP"
"50",28,29.2269466785714,35.27598222855,5.86776083765481,149,-1.03089333688593,0.149,999,"Persistent","mntd","Poales",0,"Ecrins NP"
"51",11,32.0028913636364,54.4375591652562,13.0215702993037,36,-1.722884973621,0.036,999,"Plat de la Selle","mntd","Poales",1,"Ecrins NP"
"52",22,28.2196397727273,39.9570347063427,7.10579180304256,34,-1.65180675974628,0.034,999,"Rateau","mntd","Poales",1,"Ecrins NP"
"53",29,26.5601085862069,34.6026973421352,5.41064361857179,78,-1.48643845776915,0.078,999,"Rocher de la Selle","mntd","Poales",0,"Ecrins NP"
"54",5,82.468806,79.7222758630631,25.2726060501895,538,0.108676174173828,0.538,999,"Rouies","mntd","Poales",0,"Ecrins NP"
"55",14,44.2163880714286,48.1925926601602,10.355251815772,366,-0.383979516816333,0.366,999,"Sirac","mntd","Poales",0,"Ecrins NP"
"56",37,24.4117922432432,30.9037124750967,4.48179550759134,77,-1.44850879984536,0.077,999,"Summits","mntd","Poales",0,"Ecrins NP"
"57",21,30.6139641428571,40.1867703129796,7.09999473854425,84,-1.34828355831786,0.084,999,"Under Ice","mntd","Poales",0,"Ecrins NP"
"58",3,43.716027,79.5724284868202,35.8108339267606,161,-1.00127245179916,0.161,999,"Barre des Ecrins","mntd","Rosales",0,"Ecrins NP"
"59",0,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Rosales",NA,"Ecrins NP"
"60",2,141.87263,104.100867683684,52.9268058394992,745,0.713660341242949,0.745,999,"Burlan","mntd","Rosales",0,"Ecrins NP"
"61",1,NA,NA,NA,NA,NA,NA,999,"Choisy","mntd","Rosales",NA,"Ecrins NP"
"63",2,60.973601,100.783911867868,51.9020733540707,162,-0.767027370877575,0.162,999,"La Meije","mntd","Rosales",0,"Ecrins NP"
"64",8,9.514003125,52.9801892643894,18.5440954238971,5,-2.34393671655594,0.005,999,"Lauvitel","mntd","Rosales",1,"Ecrins NP"
"65",6,44.02024,59.6548466680013,22.0708364509831,249,-0.708383060276128,0.249,999,"Muraillette","mntd","Rosales",0,"Ecrins NP"
"66",1,NA,NA,NA,NA,NA,NA,999,"Occidentale Ailefroide","mntd","Rosales",NA,"Ecrins NP"
"67",5,10.6526784,64.9811487365365,24.220138635406,7,-2.24311145177001,0.007,999,"Olan","mntd","Rosales",1,"Ecrins NP"
"68",0,NA,NA,NA,NA,NA,NA,999,"Pelvoux","mntd","Rosales",NA,"Ecrins NP"
"69",17,37.1380242941176,34.7123575257611,9.80446965168507,597,0.247404179372384,0.597,999,"Persistent","mntd","Rosales",0,"Ecrins NP"
"70",4,24.6977485,71.8142839191692,28.1637770696279,47,-1.6729480318881,0.047,999,"Plat de la Selle","mntd","Rosales",1,"Ecrins NP"
"71",15,25.2958234,37.8025971555556,11.4796897957072,145,-1.08946966147399,0.145,999,"Rateau","mntd","Rosales",0,"Ecrins NP"
"72",10,24.5349211,46.7114907379379,15.1035146635868,74,-1.46830523437062,0.074,999,"Rocher de la Selle","mntd","Rosales",0,"Ecrins NP"
"73",3,43.716027,81.886813380714,35.3430465801399,137.5,-1.08000837715454,0.1375,999,"Rouies","mntd","Rosales",0,"Ecrins NP"
"74",11,10.1878607272727,44.1663282263172,14.3556506422803,6,-2.36690543297083,0.006,999,"Sirac","mntd","Rosales",1,"Ecrins NP"
"75",22,30.5263595,29.7493028932569,8.13529461330129,541,0.0955167137367846,0.541,999,"Summits","mntd","Rosales",0,"Ecrins NP"
"76",12,30.6333796666667,42.7032014389389,14.0540663269253,203,-0.858813491519423,0.203,999,"Under Ice","mntd","Rosales",0,"Ecrins NP"
"77",5,43.6545774,56.8970538384384,12.7887787022766,149,-1.03547623637284,0.149,999,"Barre des Ecrins","mntd","Lamiales",0,"Ecrins NP"
"78",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Lamiales",NA,"Ecrins NP"
"79",5,44.0751634,58.3193591069069,12.6941202175236,140,-1.12210972188868,0.14,999,"Burlan","mntd","Lamiales",0,"Ecrins NP"
"80",2,73.188451,73.234448014014,17.6909418286483,242,-0.00260003195191786,0.242,999,"Choisy","mntd","Lamiales",0,"Ecrins NP"
"82",3,75.80474,65.7633305248582,15.4834806309686,611,0.648524044074296,0.611,999,"La Meije","mntd","Lamiales",0,"Ecrins NP"
"83",8,34.60029875,48.7975090319069,9.70671088222299,77,-1.46261802315632,0.077,999,"Lauvitel","mntd","Lamiales",0,"Ecrins NP"
"84",5,62.0815022,57.0169134666667,12.5397337074473,653,0.403883276271288,0.653,999,"Muraillette","mntd","Lamiales",0,"Ecrins NP"
"85",4,60.25545,61.0158794281782,14.2947954098599,489.5,-0.0531962442536027,0.4895,999,"Occidentale Ailefroide","mntd","Lamiales",0,"Ecrins NP"
"86",6,48.8386598333333,54.144796688355,11.361089716526,322,-0.467044710271349,0.322,999,"Olan","mntd","Lamiales",0,"Ecrins NP"
"87",2,67.428088,73.8504536346346,17.3854022962148,194,-0.369411390384272,0.194,999,"Pelvoux","mntd","Lamiales",0,"Ecrins NP"
"88",16,23.4475326875,36.4131777596972,6.16166984506313,19,-2.10424209641572,0.019,999,"Persistent","mntd","Lamiales",1,"Ecrins NP"
"89",2,81.03732,72.3174588748749,19.9392255125324,874.5,0.437321957146451,0.8745,999,"Plat de la Selle","mntd","Lamiales",0,"Ecrins NP"
"90",9,45.3611046666667,45.9762537962407,9.3442366904895,475,-0.065831929343155,0.475,999,"Rateau","mntd","Lamiales",0,"Ecrins NP"
"91",11,41.2954855454545,42.9164367163527,7.83863625158292,423,-0.206789946474533,0.423,999,"Rocher de la Selle","mntd","Lamiales",0,"Ecrins NP"
"92",5,69.9099484,57.0744491985986,12.8509436456761,795,0.998798185977581,0.795,999,"Rouies","mntd","Lamiales",0,"Ecrins NP"
"93",6,70.5804816666667,54.0070732787788,11.9717785911128,921.5,1.3843731122952,0.9215,999,"Sirac","mntd","Lamiales",0,"Ecrins NP"
"94",21,24.5402206666667,32.4616612000572,4.99707545761244,53,-1.5852153125531,0.053,999,"Summits","mntd","Lamiales",0,"Ecrins NP"
"95",9,34.9295493333333,46.6719657895673,9.20348616436742,102,-1.27586614968754,0.102,999,"Under Ice","mntd","Lamiales",0,"Ecrins NP"
"96",5,74.5181156,80.7558723441442,20.9402454497903,366,-0.297883649888479,0.366,999,"Barre des Ecrins","mntd","Caryophyllales",0,"Ecrins NP"
"97",2,75.163557,119.938703158158,53.9742462515599,255.5,-0.829565010495428,0.2555,999,"Brevoort","mntd","Caryophyllales",0,"Ecrins NP"
"98",3,73.497654,96.5010969149149,32.0944910972662,231.5,-0.716741164245297,0.2315,999,"Burlan","mntd","Caryophyllales",0,"Ecrins NP"
"99",2,75.163557,122.989764806807,53.7647590427036,228,-0.889545655153406,0.228,999,"Choisy","mntd","Caryophyllales",0,"Ecrins NP"
"101",5,75.007397,79.3544275611612,20.9783993176058,390.5,-0.207214597040918,0.3905,999,"La Meije","mntd","Caryophyllales",0,"Ecrins NP"
"102",14,52.3477052142857,53.1645003038038,10.130410116852,476,-0.0806280377691081,0.476,999,"Lauvitel","mntd","Caryophyllales",0,"Ecrins NP"
"103",7,88.3753592857143,69.6287887331617,17.20453049215,847,1.08962988330929,0.847,999,"Muraillette","mntd","Caryophyllales",0,"Ecrins NP"
"104",4,86.2617385,86.932019508008,24.9130269292783,498.5,-0.0269048401830406,0.4985,999,"Occidentale Ailefroide","mntd","Caryophyllales",0,"Ecrins NP"
"105",4,124.93702575,86.425279781031,25.8082692958894,926,1.49222505110418,0.926,999,"Olan","mntd","Caryophyllales",0,"Ecrins NP"
