"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,109.252550337863,14.4184393280745,1,-3.40421859266634,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,172.431021363454,32.6668917120643,120,-1.17773312204191,0.12,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,117.207659031971,15.9264729254668,23,-2.03277224875812,0.023,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,148.857056197079,25.2494974216242,15,-2.03090353651663,0.015,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,112.590728104132,15.1795605931278,3,-2.69744421143978,0.003,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,75.5411555365678,7.40951438027063,1,-4.29058114067749,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.9257070682618,10.5117134687721,1,-3.58005449481954,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,122.578005238135,17.9511817657212,6,-2.22343244682486,0.006,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,91.3184166171568,10.4424743451787,117,-1.18703499425141,0.117,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,151.22581345239,25.6304902365072,886,1.21894317117313,0.886,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.5650057261896,4.70788205465975,1,-4.25719396687321,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.422922394298,17.338706624076,4,-2.75868488621916,0.004,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.6692924124725,7.26650441545279,3,-2.5801620463619,0.003,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.004757017978,5.14730102628775,5,-2.72895335106818,0.005,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
