"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.329120619995,14.0153747852847,1,-3.43623272711625,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,170.922578206024,33.5733276550421,138,-1.10100606010298,0.138,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,116.493430972275,16.3797249335693,28,-1.93291793679049,0.028,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,149.923659073073,24.6376317162473,10,-2.12463182694294,0.01,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,113.009579423229,15.3326228700272,4,-2.69783386207785,0.004,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,75.9121343686499,7.37783364682503,1,-4.35928797438941,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.5534030412025,10.6620647492953,1,-3.49465173033544,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,123.050158081702,18.1891481975534,11,-2.22030148975064,0.011,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,91.2369357645582,10.5260148557453,129,-1.16987309921758,0.129,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,151.363726437312,26.3687836180356,877,1.17958410646645,0.877,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.416439442296,4.65452486004489,1,-4.27407767583878,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,120.219862336207,17.7067185347026,1,-2.7463568564119,0.001,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.2958236625526,7.09629541114972,6,-2.5894201252785,0.006,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.1049559087955,5.08916248050561,4,-2.7798175691291,0.004,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.843717290841,14.2973099097718,7,-2.30653658093414,0.007,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,84.0509332309415,8.67445203257502,1,-3.95735803246117,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.8601390253696,3.64854504660639,1,-3.52328757385802,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.9682548521823,6.92334445908597,3,-2.7139338245539,0.003,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,61.6657414192764,15.2464517398892,191,-0.965215763850937,0.191,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,104.102703165165,41.4873454713707,52,-1.69193336829911,0.052,999,"Brevoort","mntd","Asterales",0,"Ecrins NP"
"22",5,33.410541,72.1398522118118,20.2951987231264,23,-1.9082991864317,0.023,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,88.0442946012679,27.3826034436655,92,-1.39829911888061,0.092,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,78.0161245695696,23.3252455305126,612,0.260743329474259,0.612,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.7858770114281,9.50556042751614,231,-0.73320383347272,0.231,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,48.824472024115,10.3254110045532,18,-2.13856509535864,0.018,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,71.2830958908909,20.0300353981839,117,-1.19461537711812,0.117,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,51.602332819019,11.0974057762952,543,0.13555950023873,0.543,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,101.141715676677,42.6442148891745,266.5,-0.306689704820823,0.2665,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.9357931406049,3.8391826842847,34,-1.79688095489341,0.034,999,"Persistent","mntd","Asterales",1,"Ecrins NP"
"32",5,78.4294584,71.563712391992,19.6534827536967,646,0.349339915680675,0.646,999,"Plat de la Selle","mntd","Asterales",0,"Ecrins NP"
"33",16,49.5739375625,39.5965936781156,7.10397756162516,916,1.40447288829863,0.916,999,"Rateau","mntd","Asterales",0,"Ecrins NP"
"34",31,23.3665795806452,26.8638443885498,3.47400555535468,163,-1.00669522606668,0.163,999,"Rocher de la Selle","mntd","Asterales",0,"Ecrins NP"
"35",10,52.50592,51.561384494995,10.7283776872561,526,0.0880408513327219,0.526,999,"Rouies","mntd","Asterales",0,"Ecrins NP"
"36",13,32.6605934615385,44.4504057014707,8.46407164784143,79,-1.39292443760669,0.079,999,"Sirac","mntd","Asterales",0,"Ecrins NP"
"37",39,21.0016260769231,23.7987325382049,2.84732702965912,170,-0.982362205726912,0.17,999,"Summits","mntd","Asterales",0,"Ecrins NP"
"38",18,29.4274698888889,37.0058899711378,6.05736171999652,101,-1.25110905251557,0.101,999,"Under Ice","mntd","Asterales",0,"Ecrins NP"
"39",10,35.4883147,56.0516442411411,13.9256322833474,63,-1.47665320487682,0.063,999,"Barre des Ecrins","mntd","Poales",0,"Ecrins NP"
"40",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Poales",NA,"Ecrins NP"
"41",6,94.0187416666667,72.4332603003003,21.2970845082707,832,1.01354161213868,0.832,999,"Burlan","mntd","Poales",0,"Ecrins NP"
"42",2,176.543151,131.742757952953,55.4520786867466,869,0.807911878292755,0.869,999,"Choisy","mntd","Poales",0,"Ecrins NP"
"44",6,60.8996243333333,72.8836312297297,21.7036449440437,318,-0.552165635186787,0.318,999,"La Meije","mntd","Poales",0,"Ecrins NP"
"45",18,31.1863521111111,43.0591306239017,8.30332322177134,77,-1.42988273438039,0.077,999,"Lauvitel","mntd","Poales",0,"Ecrins NP"
"46",11,46.6299019090909,54.2870875548276,12.8453958493643,286,-0.59610351720812,0.286,999,"Muraillette","mntd","Poales",0,"Ecrins NP"
"47",6,55.5208781666667,72.5800876960294,20.6324284459332,229,-0.826815397618655,0.229,999,"Occidentale Ailefroide","mntd","Poales",0,"Ecrins NP"
