"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,109.290511998699,13.9018534206561,1,-3.53344834047175,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,173.832942738193,33.1374603652256,118,-1.20331495831942,0.118,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,117.136667876392,16.2622755781157,18,-1.98643178027178,0.018,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,147.729749758405,23.7378282324599,21,-2.11274539014444,0.021,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,112.72034193271,14.7541582379964,3,-2.78400373780244,0.003,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,75.8804229232253,7.69223109189135,1,-4.1769923009847,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.2978637232394,10.0118803383103,1,-3.69607530820287,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,122.513407195195,18.377526403457,9,-2.16833544836154,0.009,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,91.1947402508858,10.5012362512443,118,-1.16861537198295,0.118,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,152.320829393644,26.6224324996556,873,1.13239446120284,0.873,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.4426139900144,4.52090765245344,1,-4.40618939271246,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.338529617521,17.3239738485189,3,-2.75615950192236,0.003,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.6316201692092,7.04957959365084,6,-2.65421312159682,0.006,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.0866903358158,5.07874669210289,2,-2.78192210776167,0.002,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.680475717568,14.3161091961512,5,-2.29210508895738,0.005,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,84.395074482601,8.62643759054848,1,-4.01927833083239,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.9257302027376,3.66312483881163,1,-3.5271701542471,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.7248353651127,7.07921141341278,7,-2.61979451331866,0.007,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,61.6236898870299,15.2609320863881,176,-0.961544415951859,0.176,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,104.076099225225,40.1219207124774,58,-1.74884997974198,0.058,999,"Brevoort","mntd","Asterales",0,"Ecrins NP"
"22",5,33.410541,72.2547685507508,20.1792836223852,26,-1.92495572576522,0.026,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,86.5917634330998,27.4886259532587,103,-1.34006476578359,0.103,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,79.3032567424925,23.6262094151929,611,0.202942838745187,0.611,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.3793820551385,9.24781090696089,244,-0.709683454225018,0.244,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,48.9592567003367,10.0999286667967,13,-2.19965397565897,0.013,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,71.1300800036036,19.9414058825561,124,-1.19225156659597,0.124,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,51.592967536036,10.8102856589933,545,0.140026277909193,0.545,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,103.711459097097,42.063572795308,230.5,-0.372015120380897,0.2305,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.5526556141499,3.86958253225402,41,-1.68375184325052,0.041,999,"Persistent","mntd","Asterales",1,"Ecrins NP"
"32",5,78.4294584,71.1681947361361,20.40541458902,636.5,0.355849847215115,0.6365,999,"Plat de la Selle","mntd","Asterales",0,"Ecrins NP"
"33",16,49.5739375625,39.4566178628629,7.06274470077067,920,1.432491209619,0.92,999,"Rateau","mntd","Asterales",0,"Ecrins NP"
"34",31,23.3665795806452,27.0112240542478,3.42695182383195,138,-1.06352369714006,0.138,999,"Rocher de la Selle","mntd","Asterales",0,"Ecrins NP"
"35",10,52.50592,51.1804359760761,11.1265529296043,550,0.119128002384029,0.55,999,"Rouies","mntd","Asterales",0,"Ecrins NP"
"36",13,32.6605934615385,44.4959257787018,9.23112975387074,106,-1.28211092604354,0.106,999,"Sirac","mntd","Asterales",0,"Ecrins NP"
"37",39,21.0016260769231,23.7411231919355,2.97753003783337,185,-0.920056919729976,0.185,999,"Summits","mntd","Asterales",0,"Ecrins NP"
"38",18,29.4274698888889,36.7044323187632,6.3710454038219,136,-1.14219283785185,0.136,999,"Under Ice","mntd","Asterales",0,"Ecrins NP"
"39",10,35.4883147,56.736643433033,13.6840343523615,50,-1.5527824752476,0.05,999,"Barre des Ecrins","mntd","Poales",1,"Ecrins NP"
"40",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Poales",NA,"Ecrins NP"
"41",6,94.0187416666667,73.5129829167501,22.037971784411,803,0.930473954251171,0.803,999,"Burlan","mntd","Poales",0,"Ecrins NP"
"42",2,176.543151,133.65918723023,52.7230935744382,872.5,0.813381022667481,0.8725,999,"Choisy","mntd","Poales",0,"Ecrins NP"
"44",6,60.8996243333333,73.7134259049049,22.1939854700368,300,-0.577354688677748,0.3,999,"La Meije","mntd","Poales",0,"Ecrins NP"
"45",18,31.1863521111111,43.4693766348571,8.71247639418995,71,-1.40982012094025,0.071,999,"Lauvitel","mntd","Poales",0,"Ecrins NP"
"46",11,46.6299019090909,53.1205664733825,13.1306787310836,319,-0.494312951921253,0.319,999,"Muraillette","mntd","Poales",0,"Ecrins NP"
"47",6,55.5208781666667,72.2863810301969,21.4557355770611,241,-0.781399584428822,0.241,999,"Occidentale Ailefroide","mntd","Poales",0,"Ecrins NP"
"48",9,51.1409335555556,58.8522404793683,14.6693064175703,293,-0.52567631381511,0.293,999,"Olan","mntd","Poales",0,"Ecrins NP"
"49",3,134.804278,106.964167031365,37.868695114334,799.5,0.735174816153021,0.7995,999,"Pelvoux","mntd","Poales",0,"Ecrins NP"
"50",28,29.2269466785714,35.4519570013228,5.64820678539543,139,-1.10212153330635,0.139,999,"Persistent","mntd","Poales",0,"Ecrins NP"
"51",11,32.0028913636364,53.9358606996997,12.4761682458868,32,-1.75798922423912,0.032,999,"Plat de la Selle","mntd","Poales",1,"Ecrins NP"
"52",22,28.2196397727273,39.5933979289744,7.29037399025534,60,-1.56010626772369,0.06,999,"Rateau","mntd","Poales",0,"Ecrins NP"
"53",29,26.5601085862069,35.2458347887888,5.68643204292629,63,-1.52744746389551,0.063,999,"Rocher de la Selle","mntd","Poales",0,"Ecrins NP"
"54",5,82.468806,81.5343840122122,24.4018297517691,508,0.0382931115122644,0.508,999,"Rouies","mntd","Poales",0,"Ecrins NP"
"55",14,44.2163880714286,48.5419567681968,9.75496071627802,330,-0.443422461922389,0.33,999,"Sirac","mntd","Poales",0,"Ecrins NP"
"56",37,24.4117922432432,31.0537669304981,4.45505271686056,67,-1.49088576710162,0.067,999,"Summits","mntd","Poales",0,"Ecrins NP"
"57",21,30.6139641428571,40.4749678706325,7.33814428914559,84,-1.34380074024458,0.084,999,"Under Ice","mntd","Poales",0,"Ecrins NP"
"58",3,43.716027,79.8045799596263,35.4543886889756,161,-1.0178867636448,0.161,999,"Barre des Ecrins","mntd","Rosales",0,"Ecrins NP"
"59",0,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Rosales",NA,"Ecrins NP"
"60",2,141.87263,102.734290143143,51.2700549114333,767.5,0.763376203213876,0.7675,999,"Burlan","mntd","Rosales",0,"Ecrins NP"
"61",1,NA,NA,NA,NA,NA,NA,999,"Choisy","mntd","Rosales",NA,"Ecrins NP"
"63",2,60.973601,99.8338976656657,50.3849796241719,147,-0.771267487960294,0.147,999,"La Meije","mntd","Rosales",0,"Ecrins NP"
"64",8,9.514003125,52.8284311515265,18.2323453822604,4,-2.37569150421373,0.004,999,"Lauvitel","mntd","Rosales",1,"Ecrins NP"
"65",6,44.02024,59.7551272490824,22.587096106177,257,-0.696631704009943,0.257,999,"Muraillette","mntd","Rosales",0,"Ecrins NP"
"66",1,NA,NA,NA,NA,NA,NA,999,"Occidentale Ailefroide","mntd","Rosales",NA,"Ecrins NP"
"67",5,10.6526784,67.267804754955,24.9439520674967,4,-2.26969351936526,0.004,999,"Olan","mntd","Rosales",1,"Ecrins NP"
"68",0,NA,NA,NA,NA,NA,NA,999,"Pelvoux","mntd","Rosales",NA,"Ecrins NP"
"69",17,37.1380242941176,34.7679509660837,9.74826923949551,595,0.243127602429307,0.595,999,"Persistent","mntd","Rosales",0,"Ecrins NP"
"70",4,24.6977485,72.0615953100601,28.7964248656498,36,-1.64478219192267,0.036,999,"Plat de la Selle","mntd","Rosales",1,"Ecrins NP"
"71",15,25.2958234,36.8325148897564,11.2970085868836,163,-1.02121649293523,0.163,999,"Rateau","mntd","Rosales",0,"Ecrins NP"
"72",10,24.5349211,47.1872830880881,16.0213903924458,79,-1.41388240553509,0.079,999,"Rocher de la Selle","mntd","Rosales",0,"Ecrins NP"
"73",3,43.716027,80.4940669662996,35.5474195122505,150.5,-1.0346191220329,0.1505,999,"Rouies","mntd","Rosales",0,"Ecrins NP"
"74",11,10.1878607272727,43.9247687395577,14.3852063318503,5,-2.34525019899007,0.005,999,"Sirac","mntd","Rosales",1,"Ecrins NP"
"75",22,30.5263595,30.068936486805,7.62776445354015,526,0.0599681618357677,0.526,999,"Summits","mntd","Rosales",0,"Ecrins NP"
"76",12,30.6333796666667,42.2803481174508,13.5321002430462,213,-0.860691854301714,0.213,999,"Under Ice","mntd","Rosales",0,"Ecrins NP"
"77",5,43.6545774,56.4441814796797,12.9877970982986,163.5,-0.984740058909229,0.1635,999,"Barre des Ecrins","mntd","Lamiales",0,"Ecrins NP"
"78",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Lamiales",NA,"Ecrins NP"
"79",5,44.0751634,57.2800789337337,12.2605838624877,148,-1.07702175376291,0.148,999,"Burlan","mntd","Lamiales",0,"Ecrins NP"
"80",2,73.188451,73.1074609039039,17.1234771378261,258,0.00472976927782925,0.258,999,"Choisy","mntd","Lamiales",0,"Ecrins NP"
"82",3,75.80474,66.5739610343677,15.8166940681904,591,0.583609882434073,0.591,999,"La Meije","mntd","Lamiales",0,"Ecrins NP"
"83",8,34.60029875,48.7138802632633,10.0181087668811,75,-1.40880697561614,0.075,999,"Lauvitel","mntd","Lamiales",0,"Ecrins NP"
"84",5,62.0815022,57.5741103345345,12.6566126661726,644,0.356129399259597,0.644,999,"Muraillette","mntd","Lamiales",0,"Ecrins NP"
"85",4,60.25545,61.2631017797798,13.5247572517333,493,-0.0745042414458601,0.493,999,"Occidentale Ailefroide","mntd","Lamiales",0,"Ecrins NP"
"86",6,48.8386598333333,53.960513539039,11.4450182661541,322,-0.447518176607227,0.322,999,"Olan","mntd","Lamiales",0,"Ecrins NP"
"87",2,67.428088,73.4024847037037,17.4311352393574,201,-0.342742834684355,0.201,999,"Pelvoux","mntd","Lamiales",0,"Ecrins NP"
"88",16,23.4475326875,36.6263646941942,5.97085092528748,19,-2.20719494953053,0.019,999,"Persistent","mntd","Lamiales",1,"Ecrins NP"
"89",2,81.03732,74.0186614174174,17.6642452074449,864,0.397337021772346,0.864,999,"Plat de la Selle","mntd","Lamiales",0,"Ecrins NP"
"90",9,45.3611046666667,46.7515471667223,9.09727119351463,442,-0.152841711594445,0.442,999,"Rateau","mntd","Lamiales",0,"Ecrins NP"
"91",11,41.2954855454545,43.4302997754118,8.04003398373408,404,-0.265523035633457,0.404,999,"Rocher de la Selle","mntd","Lamiales",0,"Ecrins NP"
"92",5,69.9099484,56.9836295681682,12.8122945697116,817,1.00889959729694,0.817,999,"Rouies","mntd","Lamiales",0,"Ecrins NP"
"93",6,70.5804816666667,54.0740331815148,11.449100149301,929,1.44172452593661,0.929,999,"Sirac","mntd","Lamiales",0,"Ecrins NP"
"94",21,24.5402206666667,32.7328231627818,5.00489993270883,54,-1.63691634323666,0.054,999,"Summits","mntd","Lamiales",0,"Ecrins NP"
"95",9,34.9295493333333,46.3131882710488,8.75011035937039,98,-1.30097089867271,0.098,999,"Under Ice","mntd","Lamiales",0,"Ecrins NP"
"96",5,74.5181156,78.4781467037037,20.237939695561,395,-0.195673628999512,0.395,999,"Barre des Ecrins","mntd","Caryophyllales",0,"Ecrins NP"
"97",2,75.163557,121.528907323323,53.9293405962553,247.5,-0.859742578171683,0.2475,999,"Brevoort","mntd","Caryophyllales",0,"Ecrins NP"
"98",3,73.497654,97.4476705482149,33.5049742439331,241.5,-0.714819727179812,0.2415,999,"Burlan","mntd","Caryophyllales",0,"Ecrins NP"
"99",2,75.163557,117.320780592593,52.219258911058,258,-0.807311793995324,0.258,999,"Choisy","mntd","Caryophyllales",0,"Ecrins NP"
"101",5,75.007397,78.0430901667668,21.4528796840907,436,-0.141505159748694,0.436,999,"La Meije","mntd","Caryophyllales",0,"Ecrins NP"
"102",14,52.3477052142857,53.3759674678965,10.2454672872756,449,-0.100362650602361,0.449,999,"Lauvitel","mntd","Caryophyllales",0,"Ecrins NP"
"103",7,88.3753592857143,71.075559968397,16.3707731617467,845,1.05674907021139,0.845,999,"Muraillette","mntd","Caryophyllales",0,"Ecrins NP"
"104",4,86.2617385,85.2649844401902,25.2386469282513,502,0.0394931654871747,0.502,999,"Occidentale Ailefroide","mntd","Caryophyllales",0,"Ecrins NP"
"105",4,124.93702575,85.4753651589089,24.4248053931873,951,1.6156386900875,0.951,999,"Olan","mntd","Caryophyllales",1,"Ecrins NP"
"106",1,NA,NA,NA,NA,NA,NA,999,"Pelvoux","mntd","Caryophyllales",NA,"Ecrins NP"
"107",17,55.1041172352941,49.7653040679503,8.6494879154082,713,0.617240375332886,0.713,999,"Persistent","mntd","Caryophyllales",0,"Ecrins NP"
"108",2,76.088446,118.816916069069,53.8592962607543,348.5,-0.793335097848355,0.3485,999,"Plat de la Selle","mntd","Caryophyllales",0,"Ecrins NP"
"109",6,84.0065285,73.9066694521188,18.7721722939247,719.5,0.538022925090554,0.7195,999,"Rateau","mntd","Caryophyllales",0,"Ecrins NP"
"110",15,34.9544004666667,52.3446188335002,10.0282024129424,40,-1.73413116835273,0.04,999,"Rocher de la Selle","mntd","Caryophyllales",1,"Ecrins NP"
"111",4,101.33435875,86.5181140345345,24.5101708943109,738,0.604493733615887,0.738,999,"Rouies","mntd","Caryophyllales",0,"Ecrins NP"
"112",7,74.8215394285714,70.2795886286286,16.4408942273409,604,0.276259352875686,0.604,999,"Sirac","mntd","Caryophyllales",0,"Ecrins NP"
"113",19,44.4506242105263,47.1780763249565,8.06440794621752,359,-0.338208599145767,0.359,999,"Summits","mntd","Caryophyllales",0,"Ecrins NP"
"114",10,69.4185209,61.496437306006,13.0442524611863,730,0.60732369429114,0.73,999,"Under Ice","mntd","Caryophyllales",0,"Ecrins NP"
"115",40,275.315477865385,281.264729109556,18.1712457160519,389,-0.327399196353154,0.389,999,"Barre des Ecrins","mpd","Spermatophyta",0,"Ecrins NP"
"116",11,255.276635890909,283.355021225444,34.3094326186677,183,-0.818386758143507,0.183,999,"Brevoort","mpd","Spermatophyta",0,"Ecrins NP"
"117",33,267.641368617424,279.92643389648,18.9556520971503,255,-0.648095101982929,0.255,999,"Burlan","mpd","Spermatophyta",0,"Ecrins NP"
"118",17,256.806892838235,279.076263228361,25.8614130635426,184,-0.86110416068173,0.184,999,"Choisy","mpd","Spermatophyta",0,"Ecrins NP"
"120",36,261.160879080952,281.000372570073,18.5521230576466,144,-1.0693920812984,0.144,999,"La Meije","mpd","Spermatophyta",0,"Ecrins NP"
"121",96,269.245131620833,280.638394559364,10.9432197337806,142,-1.04112530093508,0.142,999,"Lauvitel","mpd","Spermatophyta",0,"Ecrins NP"
"122",62,265.980170028027,280.427545238304,13.9090366243698,157,-1.03870423239546,0.157,999,"Muraillette","mpd","Spermatophyta",0,"Ecrins NP"
"123",29,270.617859783251,280.737234929545,20.7186099989224,312,-0.488419597010629,0.312,999,"Occidentale Ailefroide","mpd","Spermatophyta",0,"Ecrins NP"
"124",63,277.386492412698,280.997241104489,13.3674946430037,415,-0.270114093045885,0.415,999,"Olan","mpd","Spermatophyta",0,"Ecrins NP"
"125",16,378.247871733333,281.177834762221,28.2761323356109,997,3.43293190946284,0.997,999,"Pelvoux","mpd","Spermatophyta",1,"Ecrins NP"
"126",164,263.341607466183,280.377295487349,8.06086018825515,11,-2.11338338878368,0.011,999,"Persistent","mpd","Spermatophyta",1,"Ecrins NP"
"127",31,283.098430636559,281.097608134931,19.4640045617995,572,0.102796035382941,0.572,999,"Plat de la Selle","mpd","Spermatophyta",0,"Ecrins NP"
"128",100,278.169611471313,280.979879619492,10.4465736358145,394,-0.2690133862211,0.394,999,"Rateau","mpd","Spermatophyta",0,"Ecrins NP"
"129",150,273.505325264251,280.723140942247,8.44472944894913,194,-0.854712483286856,0.194,999,"Rocher de la Selle","mpd","Spermatophyta",0,"Ecrins NP"
"130",40,251.872930391026,279.573558967025,17.2578050494975,52,-1.60510728314234,0.052,999,"Rouies","mpd","Spermatophyta",0,"Ecrins NP"
