"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,107.724256078353,14.5830335071064,1,-3.26099675730563,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,171.814151298116,32.3379230950873,118,-1.17063826847517,0.118,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,116.609341571056,16.5746585158252,22,-1.91717824486286,0.022,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,147.276132349938,25.1861019267874,20,-1.97324579667665,0.02,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,112.859669815677,14.7270860408277,2,-2.79858211267437,0.002,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,75.7624842248603,7.46916333147414,1,-4.28594876416261,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.4151584260551,10.2715406894483,1,-3.6140594222696,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,123.063223035622,17.3126069036049,7,-2.33347051770872,0.007,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,90.4251189744665,10.138671589758,123,-1.13449624339632,0.123,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,151.326550208021,26.2412146434904,872,1.18673524511201,0.872,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.4694915715472,4.59348192057654,1,-4.34242547812229,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.397185524008,16.5586327754448,1,-2.88709168736624,0.001,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.7126659807508,7.01589020413776,3,-2.6785100570228,0.003,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,61.8107011685419,5.00830672357874,2,-2.76594252304698,0.002,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.990585758734,15.0550307635032,9,-2.2002038590339,0.009,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,84.0937439657552,9.11548284946083,1,-3.77058722294197,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,52.1117721469609,3.60024130282455,1,-3.64045224876407,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.730249092442,7.01876108699867,4,-2.6431292812025,0.004,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,61.4443398654369,15.7414288375937,182,-0.920800402418217,0.182,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,103.914444688689,41.8682611417372,45.5,-1.67204378160578,0.0455,999,"Brevoort","mntd","Asterales",1,"Ecrins NP"
"22",5,33.410541,72.4776131383383,19.4832925210131,17,-2.00515760342888,0.017,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,87.5508384694695,27.1065652929558,95,-1.39433431449753,0.095,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,77.7964622695195,23.5428799855226,615,0.267663280123569,0.615,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.703510329663,9.15587143096278,236,-0.752210940807424,0.236,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,48.9684663225043,9.75748221738766,9,-2.27779640001324,0.009,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,71.5005418934935,20.5413303693715,124,-1.17546594399242,0.124,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,50.7210976735736,10.8881109993875,571,0.219100808814368,0.571,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,105.494782347347,41.5893647643324,213.5,-0.419136200952435,0.2135,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.7463413339768,3.94526789766727,46,-1.70054420007488,0.046,999,"Persistent","mntd","Asterales",1,"Ecrins NP"
"32",5,78.4294584,71.2069286834835,20.2064577738923,640,0.357436706489367,0.64,999,"Plat de la Selle","mntd","Asterales",0,"Ecrins NP"
"33",16,49.5739375625,39.4224976282533,7.11960836369579,923,1.42584246431459,0.923,999,"Rateau","mntd","Asterales",0,"Ecrins NP"
"34",31,23.3665795806452,26.8853906610804,3.51232039423901,156,-1.00184797668428,0.156,999,"Rocher de la Selle","mntd","Asterales",0,"Ecrins NP"
"35",10,52.50592,50.641374486987,10.7733487915217,545,0.173070189139365,0.545,999,"Rouies","mntd","Asterales",0,"Ecrins NP"
"36",13,32.6605934615385,44.912584015477,8.41813626908138,76,-1.45542791923414,0.076,999,"Sirac","mntd","Asterales",0,"Ecrins NP"
"37",39,21.0016260769231,23.7632701342881,2.92598683468322,183,-0.943833384562732,0.183,999,"Summits","mntd","Asterales",0,"Ecrins NP"
"38",18,29.4274698888889,37.1580243883328,5.82241678142307,89,-1.32772262612819,0.089,999,"Under Ice","mntd","Asterales",0,"Ecrins NP"
