"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,109.083329818343,14.0525251434722,1,-3.48081915662434,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,172.584029956866,32.8620490901695,105,-1.17539502332557,0.105,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,117.354022469318,16.4724023694794,22,-1.97428734991864,0.022,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,148.665585617205,25.85031957536,20,-1.9762936732769,0.02,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,112.534049960266,15.4607159145221,4,-2.64472485855968,0.004,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,76.4247664128608,7.47863237125308,1,-4.3690787186516,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.1402060027931,10.517831195005,1,-3.50328934772817,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,123.175803633323,18.2290287577853,9,-2.22233663297295,0.009,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,90.6870283643485,10.0560259697408,123,-1.16986513925983,0.123,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,151.427860108546,26.5780830599678,865,1.16788198461938,0.865,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.3229831882065,4.66287007365908,1,-4.24638564426634,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.666949599567,16.8791105487506,1,-2.84825761267704,0.001,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.7462518108709,7.19298983296171,3,-2.61723132355929,0.003,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,61.7987757324591,4.98864247084013,1,-2.77445481010687,0.001,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.624756975025,14.0822026544359,8,-2.32622046450285,0.008,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,83.9286882073784,8.70379477836855,1,-3.92997172793617,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.8408601694904,3.72859344390571,1,-3.44247630174586,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.9841769857722,7.23207832837733,4,-2.60027892208415,0.004,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,61.9217873999714,15.6503816003552,173,-0.956664311781939,0.173,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,104.161293684685,43.3573683573789,66,-1.62031085709861,0.066,999,"Brevoort","mntd","Asterales",0,"Ecrins NP"
"22",5,33.410541,71.2115400756757,20.512886274018,29,-1.84279279720646,0.029,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,88.0282170066733,27.2881502045732,95,-1.40254991219324,0.095,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,78.6699463433433,24.2903185131144,589,0.223466827070465,0.589,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.3386766808475,9.4369833528638,254,-0.691143850773197,0.254,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,49.0350135334425,10.1875959643213,13,-2.18816148156718,0.013,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,70.758314001001,20.3406976976227,131,-1.15057048430233,0.131,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
