"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.485519542618,14.2614564046284,1,-3.38790703219742,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,171.433450473018,32.6626153316322,122,-1.14734564554987,0.122,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,118.158768299087,16.4427596564475,19,-2.02678882054537,0.019,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,148.127127905729,25.5497888314766,22,-1.97846509225229,0.022,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,113.452219652124,15.2384158115286,2,-2.74356008650814,0.002,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,76.0798352364656,7.237510271892,1,-4.46697844243807,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.3471865725726,10.6793215272354,1,-3.46969481740435,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,123.760226833247,18.6631078895012,8,-2.20196238671404,0.008,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,90.9853008393473,9.91689541503015,121,-1.21635513854549,0.121,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,152.003930736361,26.5413610446734,884,1.14779320142486,0.884,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.3524630957055,4.49395787730689,1,-4.41255236269538,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.842725553747,16.9991739130051,2,-2.83848093541543,0.002,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.7468797531031,6.96764439417423,5,-2.70196714672238,0.005,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
