"","summit","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","slice","metric"
"261","Rateau",62,56.9816900000001,88.6522902481192,10.102649873264,1,-3.13488051604492,0.001,999,4,"mntd"
"262","Rocher de la Selle",102,59.0601121568628,72.2773152119964,6.91145404615656,24,-1.91236214071099,0.024,999,4,"mntd"
"263","Rouies",23,92.6351587826087,129.670361347522,19.9330130036504,22,-1.85798316381625,0.022,999,4,"mntd"
"264","Sirac",46,67.3924980434783,99.4993478153807,12.4818221048336,3,-2.57228868527687,0.003,999,4,"mntd"
"265","Summits",139,55.3308521007195,63.111951857181,5.37064326311155,79,-1.4488208162896,0.079,999,4,"mntd"
"266","Under Ice",66,62.2475350606062,86.7177831132952,9.62104101869711,3,-2.54340959623129,0.003,999,4,"mntd"
"267","Barre des Ecrins",26,72.6927105384616,124.274014907985,19.2447855934926,1,-2.68027430697721,0.001,999,3,"mntd"
"268","Brevoort",8,140.964797,185.979972747998,36.8974382580699,106,-1.22000815973051,0.106,999,3,"mntd"
"269","Burlan",23,102.989115130435,129.73140067363,20.8019492820593,88,-1.28556632749121,0.088,999,3,"mntd"
"270","Choisy",14,126.650159714286,154.47327467396,27.2985455052332,152,-1.01921602212617,0.152,999,3,"mntd"
"271","Ecrins NP",871,24.0857637428244,24.0857637428244,0,500.5,NA,0.5005,999,3,"mntd"
"272","La Meije",21,76.8791176190476,134.626470077029,21.9537089688735,4,-2.63041441151732,0.004,999,3,"mntd"
"273","Lauvitel",71,52.4162284507043,84.478731858873,9.29141475234788,1,-3.45076656922098,0.001,999,3,"mntd"
"274","Muraillette",45,65.5696705777778,101.008429189367,13.0429204277338,1,-2.71708769580731,0.001,999,3,"mntd"
"275","Occidentale Ailefroide",20,122.3627001,136.530498393193,22.3206509411203,278,-0.63473947648599,0.278,999,3,"mntd"
"276","Olan",44,99.3466232272728,101.822705731823,13.5961729085366,438,-0.182116138210876,0.438,999,3,"mntd"
"277","Pelvoux",14,204.776870857143,154.483214787073,28.5099246006924,956,1.76407537987135,0.956,999,3,"mntd"
"278","Persistent",122,48.7477581803279,66.7513836725579,5.99322948343411,1,-3.00399401391083,0.001,999,3,"mntd"
"279","Plat de la Selle",21,91.6594760000001,134.281171021307,22.5034130932342,19,-1.89401024834413,0.019,999,3,"mntd"
"280","Rateau",68,67.497151764706,86.0152109956133,9.46772746757104,21,-1.95591384461959,0.021,999,3,"mntd"
"281","Rocher de la Selle",113,57.9874277522125,69.3805528057262,6.48227636772273,47,-1.7575808878257,0.047,999,3,"mntd"
"282","Rouies",24,93.8356905,128.201996422005,20.3926043061385,39,-1.68523379388382,0.039,999,3,"mntd"
"283","Sirac",52,59.892764923077,95.3989282336183,11.9375018813957,1,-2.974337819027,0.001,999,3,"mntd"
"284","Summits",157,49.1669186114651,59.5336444389103,4.91837670256306,17,-2.10775352405256,0.017,999,3,"mntd"
"285","Under Ice",73,69.5711741369864,83.5950589716567,8.84152990673437,49,-1.58613780449791,0.049,999,3,"mntd"
"286","Barre des Ecrins",28,67.8432747857144,122.803527107179,18.6346151845418,1,-2.94936341733829,0.001,999,2,"mntd"
"287","Brevoort",9,135.783740666667,178.212458712045,37.2309528006696,114,-1.13960870871442,0.114,999,2,"mntd"
"288","Burlan",25,101.60681624,128.152464645045,19.3571221582496,82,-1.37136337664387,0.082,999,2,"mntd"
"289","Choisy",15,119.729101733333,153.892359995863,28.030932461387,101,-1.21876995385686,0.101,999,2,"mntd"
"290","Ecrins NP",931,23.4704348227713,23.4704348227713,0,500.5,NA,0.5005,999,2,"mntd"
"291","La Meije",28,77.4151762142857,122.751532293007,18.5508610402277,6,-2.44389497503159,0.006,999,2,"mntd"
"292","Lauvitel",77,53.5632325454546,82.5581860923262,8.81475421824092,1,-3.28936608202535,0.001,999,2,"mntd"
"293","Muraillette",49,64.5149302040817,99.9621829749751,12.2373620434647,3,-2.89664166549879,0.003,999,2,"mntd"
"294","Occidentale Ailefroide",23,115.369131739131,132.858891683945,21.3205737588695,202,-0.820323136826396,0.202,999,2,"mntd"
"295","Olan",49,93.8619402857143,99.5471607819657,12.6827307821975,365,-0.448264698974106,0.365,999,2,"mntd"
"296","Pelvoux",14,206.776870857143,157.232538595596,28.7399667239826,940,1.72388272879259,0.94,999,2,"mntd"
"297","Persistent",137,42.3911573868614,64.2934230345967,5.3511839208821,1,-4.09297568006688,0.001,999,2,"mntd"
"298","Plat de la Selle",22,89.2384780909092,134.541575593412,21.6624008040765,16,-2.09132394475765,0.016,999,2,"mntd"
"299","Rateau",75,62.7020483466667,83.5489458582583,9.11053257236598,10,-2.28821941483688,0.01,999,2,"mntd"
"300","Rocher de la Selle",119,56.9285921344539,68.5400237396052,6.25775717311677,31,-1.8555260749065,0.031,999,2,"mntd"
"301","Rouies",30,83.8372864666667,119.378901724725,17.1896904064332,21,-2.06761229654007,0.021,999,2,"mntd"
"302","Sirac",59,55.6735276271187,92.8176016137834,10.7406813558693,1,-3.45826049167421,0.001,999,2,"mntd"
"303","Summits",175,42.7719336914287,56.949713153016,4.26287747978174,1,-3.32587073610035,0.001,999,2,"mntd"
"304","Under Ice",80,64.0873974000001,80.9986791713464,8.70422242409986,19,-1.942882539918,0.019,999,2,"mntd"
"305","Barre des Ecrins",33,58.1637357575758,117.229635206115,16.7840393617194,1,-3.51917069399012,0.001,999,1,"mntd"
"306","Brevoort",9,137.783740666667,181.028760478479,35.2963324899813,110,-1.22519867536058,0.11,999,1,"mntd"
"307","Burlan",30,85.0414059333334,120.433773368102,17.7032190427859,15,-1.99920519252631,0.015,999,1,"mntd"
"308","Choisy",15,121.729101733333,154.168392462463,26.8419188494844,106,-1.20853098882505,0.106,999,1,"mntd"
"309","Ecrins NP",1012,22.4784417845851,22.4784417845851,0,500.5,NA,0.5005,999,1,"mntd"
"310","La Meije",31,78.6142642580645,118.777667422519,17.2092760063476,5,-2.33382294232718,0.005,999,1,"mntd"
"311","Lauvitel",86,45.368163139535,79.4567918532021,7.68023412865474,1,-4.43848822088423,0.001,999,1,"mntd"
"312","Muraillette",55,55.8305586181819,95.3554579117664,11.2781090449573,1,-3.50456793209114,0.001,999,1,"mntd"
"313","Occidentale Ailefroide",26,104.166871076923,127.041487624856,19.3982618339758,118,-1.1792095984532,0.118,999,1,"mntd"
"314","Olan",55,82.0908993818182,95.6236882240787,11.1150600666291,108,-1.21751828250484,0.108,999,1,"mntd"
"315","Pelvoux",14,208.776870857143,156.720110178464,27.9549329961216,956,1.86216724919001,0.956,999,1,"mntd"
"316","Persistent",150,40.0281248266667,61.8680378102637,4.96436232813419,1,-4.39933903692426,0.001,999,1,"mntd"
"317","Plat de la Selle",25,83.5531704000001,129.021756645205,19.9084777300984,6,-2.28388060913688,0.006,999,1,"mntd"
"318","Rateau",84,65.0976800000001,80.6078256648792,8.10326086561084,27,-1.91406224260929,0.027,999,1,"mntd"
"319","Rocher de la Selle",133,52.2414114436091,65.0836182370793,5.41346681372662,10,-2.3722703464085,0.01,999,1,"mntd"
"320","Rouies",35,80.2938891428572,113.978973828915,16.2228774455975,13,-2.07639395656033,0.013,999,1,"mntd"
"321","Sirac",65,50.6098967384616,89.1381082427043,10.0627722831435,1,-3.8287869803814,0.001,999,1,"mntd"
"322","Summits",193,41.4354499585493,54.3960316928847,4.01331815741896,2,-3.22939304235739,0.002,999,1,"mntd"
"323","Under Ice",89,62.334863280899,78.2218875683999,7.78286642697654,23,-2.04128188972051,0.023,999,1,"mntd"
"324","Barre des Ecrins",40,60.1690311,108.837041242317,14.4671558732313,1,-3.36403440792175,0.001,999,0,"mntd"
"325","Brevoort",11,133.958141,171.833433728092,30.8634451564417,101,-1.22718939950184,0.101,999,0,"mntd"
"326","Burlan",33,84.8327668484848,117.124100961204,16.5969658401502,20,-1.94561671233918,0.02,999,0,"mntd"
"327","Choisy",17,97.5777625882353,147.909871998057,25.7095885491407,22,-1.95771742179452,0.022,999,0,"mntd"
"328","Ecrins NP",1081,22.3322274542091,22.3322274542091,0,500.5,NA,0.5005,999,0,"mntd"
"329","La Meije",36,71.64471025,113.086077745301,15.8055419565558,1,-2.62195169322314,0.001,999,0,"mntd"
"330","Lauvitel",96,43.750032875,75.9974877871726,7.03254564939864,1,-4.58545973532786,0.001,999,0,"mntd"
"331","Muraillette",62,54.293200016129,91.1254742263231,10.397615883821,1,-3.54237688925461,0.001,999,0,"mntd"
"332","Occidentale Ailefroide",29,82.6647652413793,122.555346893859,17.3019235613742,11,-2.30555761681517,0.011,999,0,"mntd"
"333","Olan",63,78.9228341428571,90.7412740434562,10.6180974025616,150,-1.11304685317238,0.15,999,0,"mntd"
"334","Pelvoux",16,182.4679245,151.121124111987,25.7727432292843,876,1.21627721617135,0.876,999,0,"mntd"
"335","Persistent",164,39.5226386463415,59.5040961789594,4.64307952163883,1,-4.3034924212466,0.001,999,0,"mntd"
"336","Plat de la Selle",31,71.590894483871,119.965366441151,17.0990237969798,2,-2.82907799483993,0.002,999,0,"mntd"
"337","Rateau",100,55.92053351,74.7556308551451,7.3027040981043,2,-2.57919492452591,0.002,999,0,"mntd"
"338","Rocher de la Selle",150,47.9580126333333,62.1953115643977,4.9539849478922,1,-2.87390839512381,0.001,999,0,"mntd"
"339","Rouies",40,75.866448975,108.386350772973,14.4918218628013,8,-2.24401749523623,0.008,999,0,"mntd"
"340","Sirac",76,49.7230208026316,84.0730652174411,8.80003988562398,1,-3.90339644606894,0.001,999,0,"mntd"
"341","Summits",215,39.0052656,51.8356254864399,3.61961994870726,1,-3.54467045387521,0.001,999,0,"mntd"
"342","Under Ice",103,55.1787561456311,74.1187632300553,6.95031661229725,2,-2.72505673351823,0.002,999,0,"mntd"
"343","Barre des Ecrins",0,NA,NA,NA,NA,NA,NA,999,200,"mpd"
"344","Brevoort",0,NA,NA,NA,NA,NA,NA,999,200,"mpd"
"345","Burlan",0,NA,NA,NA,NA,NA,NA,999,200,"mpd"
"346","Choisy",0,NA,NA,NA,NA,NA,NA,999,200,"mpd"
"347","Ecrins NP",3,251.993826666667,251.993826666667,0,500.5,NA,0.5005,999,200,"mpd"
"348","La Meije",0,NA,NA,NA,NA,NA,NA,999,200,"mpd"
"349","Lauvitel",0,NA,NA,NA,NA,NA,NA,999,200,"mpd"
"350","Muraillette",0,NA,NA,NA,NA,NA,NA,999,200,"mpd"
"351","Occidentale Ailefroide",0,NA,NA,NA,NA,NA,NA,999,200,"mpd"
"352","Olan",1,NA,NA,NA,NA,NA,NA,999,200,"mpd"
"353","Pelvoux",1,NA,NA,NA,NA,NA,NA,999,200,"mpd"
"354","Persistent",0,NA,NA,NA,NA,NA,NA,999,200,"mpd"
"355","Plat de la Selle",0,NA,NA,NA,NA,NA,NA,999,200,"mpd"
"356","Rateau",0,NA,NA,NA,NA,NA,NA,999,200,"mpd"
"357","Rocher de la Selle",1,NA,NA,NA,NA,NA,NA,999,200,"mpd"
"358","Rouies",0,NA,NA,NA,NA,NA,NA,999,200,"mpd"
"359","Sirac",0,NA,NA,NA,NA,NA,NA,999,200,"mpd"
"360","Summits",1,NA,NA,NA,NA,NA,NA,999,200,"mpd"
"361","Under Ice",0,NA,NA,NA,NA,NA,NA,999,200,"mpd"
"362","Barre des Ecrins",0,NA,NA,NA,NA,NA,NA,999,150,"mpd"
"363","Brevoort",0,NA,NA,NA,NA,NA,NA,999,150,"mpd"
"364","Burlan",0,NA,NA,NA,NA,NA,NA,999,150,"mpd"
"365","Choisy",0,NA,NA,NA,NA,NA,NA,999,150,"mpd"
"366","Ecrins NP",6,257.085221066667,257.085221066667,0,500.5,NA,0.5005,999,150,"mpd"
"367","La Meije",0,NA,NA,NA,NA,NA,NA,999,150,"mpd"
"368","Lauvitel",0,NA,NA,NA,NA,NA,NA,999,150,"mpd"
"369","Muraillette",0,NA,NA,NA,NA,NA,NA,999,150,"mpd"
"370","Occidentale Ailefroide",0,NA,NA,NA,NA,NA,NA,999,150,"mpd"
"371","Olan",1,NA,NA,NA,NA,NA,NA,999,150,"mpd"
"372","Pelvoux",1,NA,NA,NA,NA,NA,NA,999,150,"mpd"
"373","Persistent",0,NA,NA,NA,NA,NA,NA,999,150,"mpd"
"374","Plat de la Selle",0,NA,NA,NA,NA,NA,NA,999,150,"mpd"
"375","Rateau",0,NA,NA,NA,NA,NA,NA,999,150,"mpd"
"376","Rocher de la Selle",1,NA,NA,NA,NA,NA,NA,999,150,"mpd"
"377","Rouies",0,NA,NA,NA,NA,NA,NA,999,150,"mpd"
"378","Sirac",0,NA,NA,NA,NA,NA,NA,999,150,"mpd"
"379","Summits",1,NA,NA,NA,NA,NA,NA,999,150,"mpd"
"380","Under Ice",0,NA,NA,NA,NA,NA,NA,999,150,"mpd"
"381","Barre des Ecrins",1,NA,NA,NA,NA,NA,NA,999,100,"mpd"
"382","Brevoort",1,NA,NA,NA,NA,NA,NA,999,100,"mpd"
"383","Burlan",1,NA,NA,NA,NA,NA,NA,999,100,"mpd"
"384","Choisy",2,34.891912,158.077352440441,149.402469764143,210.5,-0.824520776898199,0.2105,999,100,"mpd"
"385","Ecrins NP",38,165.072659886202,165.072659886202,0,500.5,NA,0.5005,999,100,"mpd"
"386","La Meije",2,34.891912,162.541871065065,154.908676828549,208,-0.82403362857683,0.208,999,100,"mpd"
"387","Lauvitel",2,37.202628,165.215458796797,156.942632923483,234,-0.815666389764275,0.234,999,100,"mpd"
"388","Muraillette",2,34.8919120000001,163.344215285285,152.482192189436,192.5,-0.842408555654174,0.1925,999,100,"mpd"
"389","Occidentale Ailefroide",1,NA,NA,NA,NA,NA,NA,999,100,"mpd"
"390","Olan",3,347.943544,169.308657082416,121.316498917965,822,1.47246984961524,0.822,999,100,"mpd"
"391","Pelvoux",2,504.46936,160.348265957958,152.904748135118,930.5,2.25055858787296,0.9305,999,100,"mpd"
"392","Persistent",4,35.154359,162.131968089423,99.5516378667494,83,-1.27549492715914,0.083,999,100,"mpd"
"393","Plat de la Selle",3,33.1060900000001,165.115577984651,119.056068003422,98.5,-1.10880100610123,0.0985,999,100,"mpd"
"394","Rateau",3,32.09491,166.969832646647,119.51503063499,73,-1.12851849620963,0.073,999,100,"mpd"
"395","Rocher de la Selle",4,268.282135,159.73399301001,96.4469148128248,757,1.12547033983047,0.757,999,100,"mpd"
"396","Rouies",2,34.891912,168.198888446447,155.41260134569,175.5,-0.857761695590737,0.1755,999,100,"mpd"
"397","Sirac",1,NA,NA,NA,NA,NA,NA,999,100,"mpd"
"398","Summits",6,190.760189733333,168.725319827161,79.5739083895229,578,0.276910740620025,0.578,999,100,"mpd"
"399","Under Ice",3,32.09491,169.77677495362,124.226810686633,68.5,-1.10831038962216,0.0685,999,100,"mpd"
"400","Barre des Ecrins",1,NA,NA,NA,NA,NA,NA,999,90,"mpd"
"401","Brevoort",1,NA,NA,NA,NA,NA,NA,999,90,"mpd"
"402","Burlan",1,NA,NA,NA,NA,NA,NA,999,90,"mpd"
"403","Choisy",2,54.891912,166.72214766967,143.057840544474,259.5,-0.781713433140379,0.2595,999,90,"mpd"
"404","Ecrins NP",52,164.787592512821,164.787592512821,0,500.5,NA,0.5005,999,90,"mpd"
"405","La Meije",2,54.891912,164.153580418418,144.884720188962,279.5,-0.75412830473715,0.2795,999,90,"mpd"
"406","Lauvitel",2,57.202628,166.054441209209,147.61388510873,307.5,-0.737409039326016,0.3075,999,90,"mpd"
"407","Muraillette",2,54.8919120000001,158.042076664665,138.490022993879,301.5,-0.744820185849951,0.3015,999,90,"mpd"
"408","Occidentale Ailefroide",1,NA,NA,NA,NA,NA,NA,999,90,"mpd"
"409","Olan",3,367.943544,161.647668758759,108.869969271315,886.5,1.89488319526509,0.8865,999,90,"mpd"
"410","Pelvoux",2,524.46936,160.267098462463,139.309544928808,949,2.61433817563367,0.949,999,90,"mpd"
"411","Persistent",4,55.154359,163.381696132132,92.4547661011974,109,-1.17059770627369,0.109,999,90,"mpd"
"412","Plat de la Selle",3,53.10609,161.493959807808,108.585405966708,141,-0.99818082220956,0.141,999,90,"mpd"
"413","Rateau",3,52.09491,167.217728421755,112.275759114934,114,-1.02535773820872,0.114,999,90,"mpd"
"414","Rocher de la Selle",4,288.282135,168.249629264264,95.6325269386144,799,1.2551430938637,0.799,999,90,"mpd"
"415","Rouies",2,54.891912,169.227239965966,147.168045583897,270.5,-0.776903216403634,0.2705,999,90,"mpd"
"416","Sirac",1,NA,NA,NA,NA,NA,NA,999,90,"mpd"
"417","Summits",6,210.760189733333,165.339874102769,74.636283616187,707,0.608555429476304,0.707,999,90,"mpd"
"418","Under Ice",3,52.09491,172.496772799466,117.169279362043,111,-1.02758900161394,0.111,999,90,"mpd"
"419","Barre des Ecrins",1,NA,NA,NA,NA,NA,NA,999,80,"mpd"
"420","Brevoort",1,NA,NA,NA,NA,NA,NA,999,80,"mpd"
"421","Burlan",1,NA,NA,NA,NA,NA,NA,999,80,"mpd"
"422","Choisy",2,74.891912,171.460666664665,133.217387815782,287,-0.724896023319446,0.287,999,80,"mpd"
"423","Ecrins NP",63,176.011175603687,176.011175603687,2.01173108507297e-15,498,0,0.498,999,80,"mpd"
"424","La Meije",2,74.891912,179.126440692693,142.062751321693,296,-0.733721737210758,0.296,999,80,"mpd"
"425","Lauvitel",3,54.9681253333334,173.300227732399,102.148116019227,14,-1.15843646471945,0.014,999,80,"mpd"
"426","Muraillette",3,53.4276480000001,172.088960955622,102.884689245655,9.5,-1.15334277457259,0.0095,999,80,"mpd"
"427","Occidentale Ailefroide",1,NA,NA,NA,NA,NA,NA,999,80,"mpd"
"428","Olan",4,298.948504,177.328755238906,89.7840221821592,819.5,1.35458120281518,0.8195,999,80,"mpd"
"429","Pelvoux",2,544.46936,177.21492822022,136.02166627242,953.5,2.6999700992065,0.9535,999,80,"mpd"
"430","Persistent",5,68.8411726,173.230149945546,76.028593233062,36,-1.37302260776477,0.036,999,80,"mpd"
"431","Plat de la Selle",3,73.1060900000001,174.814071259259,100.936598746528,155,-1.007642247929,0.155,999,80,"mpd"
"432","Rateau",3,72.09491,176.429075450784,104.635703490537,114,-0.997118210804781,0.114,999,80,"mpd"
"433","Rocher de la Selle",5,255.4445114,177.620912443444,78.1779490771002,786,0.995467390424962,0.786,999,80,"mpd"
"434","Rouies",2,74.891912,175.073735871872,135.385232265078,287.5,-0.739976009168566,0.2875,999,80,"mpd"
"435","Sirac",1,NA,NA,NA,NA,NA,NA,999,80,"mpd"
"436","Summits",7,205.630937619048,177.427059075647,66.9632416218636,693,0.421184486597374,0.693,999,80,"mpd"
"437","Under Ice",3,72.09491,174.5798275996,102.10369633632,106,-1.0037336676042,0.106,999,80,"mpd"
"438","Barre des Ecrins",1,NA,NA,NA,NA,NA,NA,999,70,"mpd"
"439","Brevoort",1,NA,NA,NA,NA,NA,NA,999,70,"mpd"
"440","Burlan",2,94.8919120000001,178.617311611612,120.097616696387,319.5,-0.69714455552664,0.3195,999,70,"mpd"
"441","Choisy",2,94.891912,179.279154906907,127.224317665304,322,-0.663294914490398,0.322,999,70,"mpd"
"442","Ecrins NP",81,182.964129846914,182.964129846914,0,500.5,NA,0.5005,999,70,"mpd"
"443","La Meije",2,94.891912,180.15802408008,122.578775175966,315.5,-0.695602578486185,0.3155,999,70,"mpd"
"444","Lauvitel",4,85.3151380000001,184.021399335002,82.9568716101501,35,-1.18985033330168,0.035,999,70,"mpd"
"445","Muraillette",4,68.6565670000001,179.67067969336,78.7462060019862,4,-1.40977093792379,0.004,999,70,"mpd"
"446","Occidentale Ailefroide",1,NA,NA,NA,NA,NA,NA,999,70,"mpd"
"447","Olan",5,276.1764158,182.62802824965,71.7222757480796,838,1.30431426742416,0.838,999,70,"mpd"
"448","Pelvoux",3,407.943544,184.656339671672,98.5195388382954,934,2.26642559396081,0.934,999,70,"mpd"
"449","Persistent",8,85.0964554285715,185.787510632919,57.7191220502766,4,-1.744500810609,0.004,999,70,"mpd"
"450","Plat de la Selle",3,93.10609,182.374920175509,99.1516577553853,202,-0.900326148814798,0.202,999,70,"mpd"
"451","Rateau",5,92.6597296000001,181.160769432232,72.5968685657982,105,-1.21907516922743,0.105,999,70,"mpd"
"452","Rocher de la Selle",6,246.422546533333,184.071473687955,67.589459486828,803,0.9224969887136,0.803,999,70,"mpd"
"453","Rouies",2,94.891912,183.350138504505,126.563697986462,314,-0.698922581370582,0.314,999,70,"mpd"
"454","Sirac",2,94.8919120000001,185.327292572573,124.820348997069,314.5,-0.724524336770572,0.3145,999,70,"mpd"
"455","Summits",10,182.196347511111,183.345086574441,50.2032427959749,593,-0.0228817701676853,0.593,999,70,"mpd"
"456","Under Ice",6,88.8621481333334,186.515015030097,64.6020374203283,28,-1.51160661174496,0.028,999,70,"mpd"
"457","Barre des Ecrins",1,NA,NA,NA,NA,NA,NA,999,60,"mpd"
"458","Brevoort",1,NA,NA,NA,NA,NA,NA,999,60,"mpd"
"459","Burlan",2,114.891912,203.553305765766,122.222788054757,295,-0.725408045233305,0.295,999,60,"mpd"
"460","Choisy",2,114.891912,191.129275159159,112.927915545883,308,-0.675097585841687,0.308,999,60,"mpd"
"461","Ecrins NP",94,202.155050271791,202.155050271791,0,500.5,NA,0.5005,999,60,"mpd"
"462","La Meije",2,114.891912,197.769475657658,117.765839008716,289,-0.703748764117616,0.289,999,60,"mpd"
"463","Lauvitel",4,105.315138,203.826946286954,79.2316841263296,44,-1.24333856301582,0.044,999,60,"mpd"
"464","Muraillette",4,88.6565670000001,199.365004700367,75.2823298817194,6,-1.47057666618857,0.006,999,60,"mpd"
"465","Occidentale Ailefroide",1,NA,NA,NA,NA,NA,NA,999,60,"mpd"
"466","Olan",6,261.312424666667,200.264488077945,60.4279408599889,836,1.01026008366179,0.836,999,60,"mpd"
"467","Pelvoux",3,427.943544,203.649583198532,99.0504527445363,925.5,2.26444155061008,0.9255,999,60,"mpd"
"468","Persistent",9,104.856002277778,200.582405512513,48.660046246044,5,-1.96724850508166,0.005,999,60,"mpd"
"469","Plat de la Selle",4,113.641680333333,204.915035965966,81.01746473193,119,-1.12658864276533,0.119,999,60,"mpd"
"470","Rateau",5,112.6597296,203.745385992793,71.8571087052399,94,-1.26759423018854,0.094,999,60,"mpd"
"471","Rocher de la Selle",8,224.838334571429,202.478737208494,54.4138500123418,760,0.410917392499573,0.76,999,60,"mpd"
"472","Rouies",2,114.891912,201.643829895896,122.273304586444,288.5,-0.709491889413725,0.2885,999,60,"mpd"
"473","Sirac",3,86.5443006666667,202.523010731398,93.814160068558,17,-1.23626017628869,0.017,999,60,"mpd"
"474","Summits",12,186.595390363636,202.821024465223,43.151013932611,408,-0.376019764609148,0.408,999,60,"mpd"
"475","Under Ice",6,108.862148133333,202.957257114181,60.6139786057037,32,-1.55236648616881,0.032,999,60,"mpd"
"476","Barre des Ecrins",2,282.84336,223.176077553554,117.15005295305,732,0.509323563604013,0.732,999,50,"mpd"
"477","Brevoort",1,NA,NA,NA,NA,NA,NA,999,50,"mpd"
"478","Burlan",3,233.526210666667,217.150483753086,85.5526946087874,646,0.191411001003097,0.646,999,50,"mpd"
"479","Choisy",2,134.891912,218.827779857858,118.059235965451,287,-0.710964010324624,0.287,999,50,"mpd"
"480","Ecrins NP",123,218.607230035986,218.607230035986,0,500.5,NA,0.5005,999,50,"mpd"
"481","La Meije",2,134.891912,214.487302002002,112.361844035879,289,-0.70838451153032,0.289,999,50,"mpd"
"482","Lauvitel",9,187.548584,220.091825786564,46.4998565009,198,-0.699856821836309,0.198,999,50,"mpd"
"483","Muraillette",7,167.710588857143,218.550495972353,52.3967805303995,95,-0.970286849698985,0.095,999,50,"mpd"
"484","Occidentale Ailefroide",2,282.84336,222.229614618619,115.078564466696,736,0.526716210462662,0.736,999,50,"mpd"
"485","Olan",8,295.392626357143,217.781674157157,46.677619666441,886,1.66270158492646,0.886,999,50,"mpd"
"486","Pelvoux",4,418.997785333333,219.807229481815,76.6317597142444,959,2.59932117694137,0.959,999,50,"mpd"
"487","Persistent",15,167.596377066667,217.831334900825,33.3220019422425,36,-1.50756121799737,0.036,999,50,"mpd"
"488","Plat de la Selle",4,133.641680333333,216.548353864865,67.6997906106191,98.5,-1.2246223036106,0.0985,999,50,"mpd"
"489","Rateau",8,188.862964071429,223.024133666738,49.9038985059004,229,-0.684539096505066,0.229,999,50,"mpd"
"490","Rocher de la Selle",12,244.58835,218.748562295811,38.6929551739449,748,0.667816339900269,0.748,999,50,"mpd"
"491","Rouies",2,134.891912,216.868635841842,108.583256620397,273,-0.75496652424443,0.273,999,50,"mpd"
"492","Sirac",5,173.4733048,218.160157080481,65.3625328230528,177,-0.683676876498271,0.177,999,50,"mpd"
"493","Summits",18,213.116434,218.046471550557,29.9601556465411,528,-0.16455313546164,0.528,999,50,"mpd"
"494","Under Ice",9,183.196570888889,218.002687276666,45.3407080818212,190,-0.767657098009277,0.19,999,50,"mpd"
"495","Barre des Ecrins",2,302.84336,240.307436302302,125.190745138413,733.5,0.499525133655502,0.7335,999,40,"mpd"
"496","Brevoort",1,NA,NA,NA,NA,NA,NA,999,40,"mpd"
"497","Burlan",3,253.526210666667,239.265318672005,99.578677225786,636,0.143212306007299,0.636,999,40,"mpd"
"498","Choisy",2,154.891912,247.44984235035,125.152967097513,247.5,-0.739558417965705,0.2475,999,40,"mpd"
"499","Ecrins NP",155,238.963351125597,238.963351125597,0,500.5,NA,0.5005,999,40,"mpd"
"500","La Meije",3,156.432389333333,241.092688277611,95.6929768806719,246.5,-0.884707548076888,0.2465,999,40,"mpd"
"501","Lauvitel",11,215.415846945455,238.577442871672,46.0281389254045,339,-0.503205136400452,0.339,999,40,"mpd"
"502","Muraillette",8,180.792040642857,238.875123542257,53.9448414727341,79,-1.07671245875765,0.079,999,40,"mpd"
"503","Occidentale Ailefroide",3,234.869534,238.42514465332,93.3030318592665,439.5,-0.0381082005854119,0.4395,999,40,"mpd"
"504","Olan",10,301.229656844444,239.458507161695,47.2881466634343,856,1.30627131831568,0.856,999,40,"mpd"
"505","Pelvoux",4,438.997785333333,243.184141423757,80.0735431598529,962.5,2.44542249764905,0.9625,999,40,"mpd"
"506","Persistent",18,193.673355607843,237.898479641563,33.7429320907587,73,-1.31064852084482,0.073,999,40,"mpd"
"507","Plat de la Selle",4,153.641680333333,240.712445623624,82.0069390209299,139.5,-1.06174875357886,0.1395,999,40,"mpd"
"508","Rateau",10,199.4970276,238.757572887421,48.344516573757,171,-0.812099242476087,0.171,999,40,"mpd"
"509","Rocher de la Selle",14,263.935309978022,238.052141897436,40.9468170668108,720,0.632116729326089,0.72,999,40,"mpd"
"510","Rouies",2,154.891912,235.150342864865,128.611452474889,305.5,-0.624037978892552,0.3055,999,40,"mpd"
"511","Sirac",6,183.013599733333,240.934672267601,63.23602831126,133,-0.91595051240677,0.133,999,40,"mpd"
"512","Summits",22,228.68612004329,237.612330512799,30.6764744833471,443,-0.290979019585648,0.443,999,40,"mpd"
"513","Under Ice",11,195.570442545455,237.008655455274,43.9666096488598,147,-0.942492797165075,0.147,999,40,"mpd"
"514","Barre des Ecrins",4,203.589568,250.907919002002,79.8454922020295,302,-0.592623950294833,0.302,999,30,"mpd"
"515","Brevoort",1,NA,NA,NA,NA,NA,NA,999,30,"mpd"
"516","Burlan",4,248.688975666667,254.506417885219,83.6064985474372,516,-0.0695812205943681,0.516,999,30,"mpd"
"517","Choisy",2,174.891912,248.271251533534,125.220300404234,332.5,-0.586001944546144,0.3325,999,30,"mpd"
"518","Ecrins NP",213,251.414446067145,251.414446067145,8.99673491734516e-16,501,0,0.501,999,30,"mpd"
"519","La Meije",4,166.718931666667,253.787403878545,84.1035171959762,99,-1.03525363878651,0.099,999,30,"mpd"
"520","Lauvitel",15,213.101748133333,250.494241989208,40.6416023706345,175,-0.920054615831111,0.175,999,30,"mpd"
