"","desc","value"
"1","Root_state","0,1"
"2","mu","0.0838164291278225"
"3","gamma_0","0.0105364742710247"
"4","loglik.obs","-43.7940241703425"
"5","df","2"
"6","conv","0"
"7","n.obs","13"
"8","mntd.obs","109.671963692308"
"9","mpd.obs","289.293898564103"
"10","runs","1000"
"11","mntd.mean.RD","134.836796261154"
"12","mntd.sd.RD","26.8223668066017"
"13","mntd.obs.z.RD","0.938203281995698"
"14","mntd.obs.rank.RD","180"
"15","mntd.obs.q.RD","0.17982017982018"
"16","mpd.mean.RD","263.423217570436"
"17","mpd.sd.RD","20.7215100522227"
"18","mpd.obs.z.RD","-1.24849400108713"
"19","mpd.obs.rank.RD","915"
"20","mpd.obs.q.RD","0.914085914085914"
"21","n.mean.DAMOCLES","13.115"
"22","mntd.mean.DAMOCLES","146.480949686537"
"23","mntd.sd.DAMOCLES","31.2774641728771"
"24","mntd.obs.z.DAMOCLES","1.17685327016213"
"25","mntd.obs.rank.DAMOCLES","100"
"26","mntd.obs.q.DAMOCLES","0.0999000999000999"
"27","mpd.mean.DAMOCLES","266.116215363324"
"28","mpd.sd.DAMOCLES","21.4024748964272"
"29","mpd.obs.z.DAMOCLES","-1.08294406665312"
"30","mpd.obs.rank.DAMOCLES","867"
"31","mpd.obs.q.DAMOCLES","0.866133866133866"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
